am_id,acct_key,advisor_sid,month_id,end_balance,credited_amt,txn_count,is_zero_balance,present_prior_month,prior_end_balance,prior_credited_amt
2220|V000009|202604,2220,V000009,202604,1010418.76,5587.91,3,false,false,0.00,0.00
2220|V000009|202605,2220,V000009,202605,1030627.13,2634.39,3,false,true,1010418.76,5587.91
2220|V000009|202606,2220,V000009,202606,1020522.94,6977.22,4,false,true,1030627.13,2634.39
2997|V000009|202604,2997,V000009,202604,0.00,0.00,0,true,false,0.00,0.00
2997|V000009|202605,2997,V000009,202605,2432288.33,7394.33,7,false,true,0.00,0.00
2997|V000009|202606,2997,V000009,202606,2408442.36,1487.33,2,false,true,2432288.33,7394.33
3025|V000009|202604,3025,V000009,202604,0.00,0.00,0,true,false,0.00,0.00
3025|V000009|202605,3025,V000009,202605,1822744.36,2302.20,3,false,true,0.00,0.00
3025|V000009|202606,3025,V000009,202606,1804874.31,13622.08,10,false,true,1822744.36,2302.20
2227|V000010|202604,2227,V000010,202604,2290779.11,2785.68,3,false,false,0.00,0.00
2227|V000010|202605,2227,V000010,202605,2336594.70,6551.95,4,false,true,2290779.11,2785.68
2227|V000010|202606,2227,V000010,202606,2313686.91,4037.38,4,false,true,2336594.70,6551.95
2234|V000010|202604,2234,V000010,202604,1866075.86,0.00,0,false,false,0.00,0.00
2234|V000010|202605,2234,V000010,202605,1903397.38,7061.77,5,false,true,1866075.86,0.00
2234|V000010|202606,2234,V000010,202606,1884736.62,4075.51,4,false,true,1903397.38,7061.77
2241|V000010|202604,2241,V000010,202604,1757802.15,12241.44,9,false,false,0.00,0.00
2241|V000010|202605,2241,V000010,202605,1792958.19,4113.42,3,false,true,1757802.15,12241.44
2241|V000010|202606,2241,V000010,202606,1775380.17,4028.77,4,false,true,1792958.19,4113.42
2248|V000010|202604,2248,V000010,202604,1167608.29,2351.38,1,false,false,0.00,0.00
2248|V000010|202605,2248,V000010,202605,1190960.46,753.29,1,false,true,1167608.29,2351.38
2248|V000010|202606,2248,V000010,202606,1179284.38,1461.29,1,false,true,1190960.46,753.29
2255|V000010|202604,2255,V000010,202604,1450228.85,4037.35,5,false,false,0.00,0.00
2255|V000010|202605,2255,V000010,202605,1479233.43,1484.21,1,false,true,1450228.85,4037.35
2255|V000010|202606,2255,V000010,202606,1464731.14,2059.08,1,false,true,1479233.43,1484.21
2262|V000010|202604,2262,V000010,202604,206006.71,8046.63,4,false,false,0.00,0.00
2262|V000010|202605,2262,V000010,202605,210126.84,4718.15,4,false,true,206006.71,8046.63
2262|V000010|202606,2262,V000010,202606,208066.78,5050.81,4,false,true,210126.84,4718.15
2269|V000010|202604,2269,V000010,202604,1885213.03,0.00,0,false,false,0.00,0.00
2269|V000010|202605,2269,V000010,202605,1922917.29,662.69,1,false,true,1885213.03,0.00
2269|V000010|202606,2269,V000010,202606,1904065.16,7625.47,5,false,true,1922917.29,662.69
2276|V000010|202604,2276,V000010,202604,1155941.89,5984.67,4,false,false,0.00,0.00
2276|V000010|202605,2276,V000010,202605,1179060.73,8739.10,5,false,true,1155941.89,5984.67
2276|V000010|202606,2276,V000010,202606,1167501.31,3584.31,3,false,true,1179060.73,8739.10
2283|V000010|202604,2283,V000010,202604,1222814.21,2207.99,2,false,false,0.00,0.00
2283|V000010|202605,2283,V000010,202605,1247270.50,2127.77,3,false,true,1222814.21,2207.99
2283|V000010|202606,2283,V000010,202606,1235042.36,4145.33,4,false,true,1247270.50,2127.77
2290|V000010|202604,2290,V000010,202604,395134.02,2234.02,1,false,false,0.00,0.00
2290|V000010|202605,2290,V000010,202605,403036.70,8815.33,5,false,true,395134.02,2234.02
2290|V000010|202606,2290,V000010,202606,399085.36,2942.17,3,false,true,403036.70,8815.33
3004|V000010|202604,3004,V000010,202604,0.00,0.00,0,true,false,0.00,0.00
3004|V000010|202605,3004,V000010,202605,865849.54,2214.61,1,false,true,0.00,0.00
3004|V000010|202606,3004,V000010,202606,857360.82,2469.42,1,false,true,865849.54,2214.61
3032|V000010|202604,3032,V000010,202604,0.00,0.00,0,true,false,0.00,0.00
3032|V000010|202605,3032,V000010,202605,482955.04,6325.29,3,false,true,0.00,0.00
3032|V000010|202606,3032,V000010,202606,478220.19,1838.74,2,false,true,482955.04,6325.29
2297|V000011|202604,2297,V000011,202604,1567306.12,2435.53,3,false,false,0.00,0.00
2297|V000011|202605,2297,V000011,202605,1598652.24,1405.05,2,false,true,1567306.12,2435.53
2297|V000011|202606,2297,V000011,202606,1582979.18,1315.50,2,false,true,1598652.24,1405.05
2304|V000011|202604,2304,V000011,202604,338177.72,3959.85,2,false,false,0.00,0.00
2304|V000011|202605,2304,V000011,202605,344941.27,3259.87,2,false,true,338177.72,3959.85
2304|V000011|202606,2304,V000011,202606,341559.49,3198.03,4,false,true,344941.27,3259.87
2311|V000011|202604,2311,V000011,202604,1411992.20,3997.36,3,false,false,0.00,0.00
2311|V000011|202605,2311,V000011,202605,1440232.05,2919.25,3,false,true,1411992.20,3997.36
2311|V000011|202606,2311,V000011,202606,1426112.12,5953.34,4,false,true,1440232.05,2919.25
2318|V000011|202604,2318,V000011,202604,617284.09,3942.28,4,false,false,0.00,0.00
2318|V000011|202605,2318,V000011,202605,629629.77,6415.80,6,false,true,617284.09,3942.28
2318|V000011|202606,2318,V000011,202606,623456.93,1642.16,1,false,true,629629.77,6415.80
2325|V000011|202604,2325,V000011,202604,2269709.88,0.00,0,false,false,0.00,0.00
2325|V000011|202605,2325,V000011,202605,2315104.08,5812.66,3,false,true,2269709.88,0.00
2325|V000011|202606,2325,V000011,202606,2292406.98,3534.62,3,false,true,2315104.08,5812.66
2332|V000011|202604,2332,V000011,202604,1485171.45,3059.32,2,false,false,0.00,0.00
2332|V000011|202605,2332,V000011,202605,1514874.88,6062.30,4,false,true,1485171.45,3059.32
2332|V000011|202606,2332,V000011,202606,1500023.16,5556.91,4,false,true,1514874.88,6062.30
2339|V000011|202604,2339,V000011,202604,338749.75,3672.70,3,false,false,0.00,0.00
2339|V000011|202605,2339,V000011,202605,345524.74,5835.50,4,false,true,338749.75,3672.70
2339|V000011|202606,2339,V000011,202606,342137.25,9023.09,6,false,true,345524.74,5835.50
2346|V000011|202604,2346,V000011,202604,1057188.91,5101.09,3,false,false,0.00,0.00
2346|V000011|202605,2346,V000011,202605,1078332.69,9168.71,5,false,true,1057188.91,5101.09
2346|V000011|202606,2346,V000011,202606,1067760.80,8763.77,5,false,true,1078332.69,9168.71
2353|V000011|202604,2353,V000011,202604,2035658.39,7404.39,6,false,false,0.00,0.00
2353|V000011|202605,2353,V000011,202605,2076371.56,5468.44,3,false,true,2035658.39,7404.39
2353|V000011|202606,2353,V000011,202606,2056014.98,2656.57,2,false,true,2076371.56,5468.44
2360|V000011|202604,2360,V000011,202604,1327662.76,5699.65,5,false,false,0.00,0.00
2360|V000011|202605,2360,V000011,202605,1354216.01,1942.94,1,false,true,1327662.76,5699.65
2360|V000011|202606,2360,V000011,202606,1340939.38,4877.67,3,false,true,1354216.01,1942.94
3011|V000011|202604,3011,V000011,202604,0.00,0.00,0,true,false,0.00,0.00
3011|V000011|202605,3011,V000011,202605,2079996.77,8540.54,5,false,true,0.00,0.00
3011|V000011|202606,3011,V000011,202606,2059604.65,516.90,1,false,true,2079996.77,8540.54
3039|V000011|202604,3039,V000011,202604,0.00,0.00,0,true,false,0.00,0.00
3039|V000011|202605,3039,V000011,202605,1898534.77,2494.51,1,false,true,0.00,0.00
3039|V000011|202606,3039,V000011,202606,1879921.68,4910.99,4,false,true,1898534.77,2494.51
2367|V000012|202604,2367,V000012,202604,282599.16,1480.69,1,false,false,0.00,0.00
2367|V000012|202605,2367,V000012,202605,288251.14,4304.71,4,false,true,282599.16,1480.69
2367|V000012|202606,2367,V000012,202606,285425.15,1317.93,1,false,true,288251.14,4304.71
2374|V000012|202604,2374,V000012,202604,1260189.92,7287.24,6,false,false,0.00,0.00
2374|V000012|202605,2374,V000012,202605,1285393.72,3198.05,2,false,true,1260189.92,7287.24
2374|V000012|202606,2374,V000012,202606,1272791.82,2061.21,3,false,true,1285393.72,3198.05
2381|V000012|202604,2381,V000012,202604,1076681.81,4248.88,3,false,false,0.00,0.00
2381|V000012|202605,2381,V000012,202605,1098215.45,5417.34,3,false,true,1076681.81,4248.88
2381|V000012|202606,2381,V000012,202606,1087448.63,1414.96,1,false,true,1098215.45,5417.34
2388|V000012|202604,2388,V000012,202604,1816150.04,2228.81,2,false,false,0.00,0.00
2388|V000012|202605,2388,V000012,202605,1852473.04,6970.61,4,false,true,1816150.04,2228.81
2388|V000012|202606,2388,V000012,202606,1834311.54,3652.42,2,false,true,1852473.04,6970.61
2395|V000012|202604,2395,V000012,202604,2027227.70,6163.68,5,false,false,0.00,0.00
2395|V000012|202605,2395,V000012,202605,2067772.25,398.62,1,false,true,2027227.70,6163.68
2395|V000012|202606,2395,V000012,202606,2047499.98,5594.45,3,false,true,2067772.25,398.62
2402|V000012|202604,2402,V000012,202604,232146.85,4248.66,3,false,false,0.00,0.00
2402|V000012|202605,2402,V000012,202605,236789.78,5552.87,4,false,true,232146.85,4248.66
2402|V000012|202606,2402,V000012,202606,234468.32,2645.15,2,false,true,236789.78,5552.87
2409|V000012|202604,2409,V000012,202604,1700244.60,921.41,2,false,false,0.00,0.00
2409|V000012|202605,2409,V000012,202605,1734249.49,7201.16,4,false,true,1700244.60,921.41
2409|V000012|202606,2409,V000012,202606,1717247.05,6885.26,4,false,true,1734249.49,7201.16
2416|V000012|202604,2416,V000012,202604,1497142.70,996.44,1,false,false,0.00,0.00
2416|V000012|202605,2416,V000012,202605,1527085.56,5363.28,5,false,true,1497142.70,996.44
2416|V000012|202606,2416,V000012,202606,1512114.13,3385.94,3,false,true,1527085.56,5363.28
2423|V000012|202604,2423,V000012,202604,2110712.81,759.70,1,false,false,0.00,0.00
2423|V000012|202605,2423,V000012,202605,2152927.07,1907.33,3,false,true,2110712.81,759.70
2423|V000012|202606,2423,V000012,202606,2131819.94,4964.85,5,false,true,2152927.07,1907.33
2430|V000012|202604,2430,V000012,202604,753326.02,2759.98,2,false,false,0.00,0.00
2430|V000012|202605,2430,V000012,202605,768392.54,803.76,1,false,true,753326.02,2759.98
2430|V000012|202606,2430,V000012,202606,760859.28,8507.74,6,false,true,768392.54,803.76
3018|V000012|202604,3018,V000012,202604,0.00,0.00,0,true,false,0.00,0.00
3018|V000012|202605,3018,V000012,202605,633169.49,4232.42,3,false,true,0.00,0.00
3018|V000012|202606,3018,V000012,202606,626961.94,4403.95,3,false,true,633169.49,4232.42
3046|V000012|202604,3046,V000012,202604,0.00,0.00,0,true,false,0.00,0.00
3046|V000012|202605,3046,V000012,202605,1443729.79,4156.49,2,false,true,0.00,0.00
3046|V000012|202606,3046,V000012,202606,1429575.58,4471.58,3,false,true,1443729.79,4156.49
2437|V000013|202604,2437,V000013,202604,1249635.50,4459.16,5,false,false,0.00,0.00
2437|V000013|202605,2437,V000013,202605,0.00,0.00,0,true,true,1249635.50,4459.16
2437|V000013|202606,2437,V000013,202606,0.00,0.00,0,true,true,0.00,0.00
2444|V000013|202604,2444,V000013,202604,1274584.80,4414.71,3,false,false,0.00,0.00
2444|V000013|202605,2444,V000013,202605,0.00,0.00,0,true,true,1274584.80,4414.71
2444|V000013|202606,2444,V000013,202606,0.00,0.00,0,true,true,0.00,0.00
2451|V000013|202604,2451,V000013,202604,2308819.39,8544.08,5,false,false,0.00,0.00
2451|V000013|202605,2451,V000013,202605,0.00,0.00,0,true,true,2308819.39,8544.08
2451|V000013|202606,2451,V000013,202606,0.00,0.00,0,true,true,0.00,0.00
2458|V000013|202604,2458,V000013,202604,680413.51,3730.30,2,false,false,0.00,0.00
2458|V000013|202605,2458,V000013,202605,0.00,0.00,0,true,true,680413.51,3730.30
2458|V000013|202606,2458,V000013,202606,0.00,0.00,0,true,true,0.00,0.00
2465|V000013|202604,2465,V000013,202604,1188087.07,4993.68,4,false,false,0.00,0.00
2465|V000013|202605,2465,V000013,202605,0.00,0.00,0,true,true,1188087.07,4993.68
2465|V000013|202606,2465,V000013,202606,0.00,0.00,0,true,true,0.00,0.00
2472|V000013|202604,2472,V000013,202604,1236741.75,3433.76,3,false,false,0.00,0.00
2472|V000013|202605,2472,V000013,202605,0.00,0.00,0,true,true,1236741.75,3433.76
2472|V000013|202606,2472,V000013,202606,0.00,0.00,0,true,true,0.00,0.00
2479|V000013|202604,2479,V000013,202604,1398316.30,3904.13,4,false,false,0.00,0.00
2479|V000013|202605,2479,V000013,202605,0.00,0.00,0,true,true,1398316.30,3904.13
2479|V000013|202606,2479,V000013,202606,0.00,0.00,0,true,true,0.00,0.00
2486|V000013|202604,2486,V000013,202604,1814291.23,6586.11,5,false,false,0.00,0.00
2486|V000013|202605,2486,V000013,202605,0.00,0.00,0,true,true,1814291.23,6586.11
2486|V000013|202606,2486,V000013,202606,0.00,0.00,0,true,true,0.00,0.00
2493|V000013|202604,2493,V000013,202604,1799405.96,3987.83,4,false,false,0.00,0.00
2493|V000013|202605,2493,V000013,202605,0.00,0.00,0,true,true,1799405.96,3987.83
2493|V000013|202606,2493,V000013,202606,0.00,0.00,0,true,true,0.00,0.00
2500|V000013|202604,2500,V000013,202604,2222768.38,5886.25,5,false,false,0.00,0.00
2500|V000013|202605,2500,V000013,202605,0.00,0.00,0,true,true,2222768.38,5886.25
2500|V000013|202606,2500,V000013,202606,0.00,0.00,0,true,true,0.00,0.00
2507|V000014|202604,2507,V000014,202604,1107829.56,10253.10,6,false,false,0.00,0.00
2507|V000014|202605,2507,V000014,202605,1129986.15,7216.78,5,false,true,1107829.56,10253.10
2507|V000014|202606,2507,V000014,202606,1118907.85,0.00,0,false,true,1129986.15,7216.78
2514|V000014|202604,2514,V000014,202604,324385.00,4645.61,3,false,false,0.00,0.00
2514|V000014|202605,2514,V000014,202605,330872.70,1123.56,1,false,true,324385.00,4645.61
2514|V000014|202606,2514,V000014,202606,327628.85,2392.93,3,false,true,330872.70,1123.56
2521|V000014|202604,2521,V000014,202604,436385.59,1379.90,1,false,false,0.00,0.00
2521|V000014|202605,2521,V000014,202605,445113.30,2537.46,1,false,true,436385.59,1379.90
2521|V000014|202606,2521,V000014,202606,440749.44,4576.39,2,false,true,445113.30,2537.46
2528|V000014|202604,2528,V000014,202604,180655.17,3244.59,4,false,false,0.00,0.00
2528|V000014|202605,2528,V000014,202605,184268.27,6123.71,5,false,true,180655.17,3244.59
2528|V000014|202606,2528,V000014,202606,182461.72,4388.02,3,false,true,184268.27,6123.71
2535|V000014|202604,2535,V000014,202604,1319862.79,2254.84,1,false,false,0.00,0.00
2535|V000014|202605,2535,V000014,202605,1346260.05,1694.01,1,false,true,1319862.79,2254.84
2535|V000014|202606,2535,V000014,202606,1333061.42,1093.18,3,false,true,1346260.05,1694.01
2542|V000014|202604,2542,V000014,202604,423324.80,6464.90,5,false,false,0.00,0.00
2542|V000014|202605,2542,V000014,202605,431791.29,5321.60,3,false,true,423324.80,6464.90
2542|V000014|202606,2542,V000014,202606,427558.04,5103.16,5,false,true,431791.29,5321.60
2549|V000014|202604,2549,V000014,202604,594077.13,451.32,1,false,false,0.00,0.00
2549|V000014|202605,2549,V000014,202605,605958.67,7259.56,5,false,true,594077.13,451.32
2549|V000014|202606,2549,V000014,202606,600017.90,8920.26,7,false,true,605958.67,7259.56
2556|V000014|202604,2556,V000014,202604,2106935.64,4943.74,4,false,false,0.00,0.00
2556|V000014|202605,2556,V000014,202605,2149074.35,4512.47,3,false,true,2106935.64,4943.74
2556|V000014|202606,2556,V000014,202606,2128005.00,4400.47,3,false,true,2149074.35,4512.47
2563|V000014|202604,2563,V000014,202604,405745.33,1373.15,1,false,false,0.00,0.00
2563|V000014|202605,2563,V000014,202605,413860.23,4579.52,2,false,true,405745.33,1373.15
2563|V000014|202606,2563,V000014,202606,409802.78,3207.41,2,false,true,413860.23,4579.52
2570|V000014|202604,2570,V000014,202604,2142381.37,4698.92,4,false,false,0.00,0.00
2570|V000014|202605,2570,V000014,202605,2185229.00,6024.21,4,false,true,2142381.37,4698.92
2570|V000014|202606,2570,V000014,202606,2163805.19,3043.73,2,false,true,2185229.00,6024.21
2577|V000015|202604,2577,V000015,202604,1264165.19,3312.00,3,false,false,0.00,0.00
2577|V000015|202605,2577,V000015,202605,1289448.49,8083.22,6,false,true,1264165.19,3312.00
2577|V000015|202606,2577,V000015,202606,1276806.84,7569.49,6,false,true,1289448.49,8083.22
2584|V000015|202604,2584,V000015,202604,1558871.05,4797.22,3,false,false,0.00,0.00
2584|V000015|202605,2584,V000015,202605,1590048.47,0.00,0,false,true,1558871.05,4797.22
2584|V000015|202606,2584,V000015,202606,1574459.76,13669.29,9,false,true,1590048.47,0.00
2591|V000015|202604,2591,V000015,202604,1330325.46,11785.45,8,false,false,0.00,0.00
2591|V000015|202605,2591,V000015,202605,1356931.97,3489.97,3,false,true,1330325.46,11785.45
2591|V000015|202606,2591,V000015,202606,1343628.72,0.00,0,false,true,1356931.97,3489.97
2598|V000015|202604,2598,V000015,202604,464697.13,6197.04,3,false,false,0.00,0.00
2598|V000015|202605,2598,V000015,202605,473991.07,9972.75,8,false,true,464697.13,6197.04
2598|V000015|202606,2598,V000015,202606,469344.10,4630.20,3,false,true,473991.07,9972.75
2605|V000015|202604,2605,V000015,202604,2116983.86,3898.66,2,false,false,0.00,0.00
2605|V000015|202605,2605,V000015,202605,2159323.54,3262.97,2,false,true,2116983.86,3898.66
2605|V000015|202606,2605,V000015,202606,2138153.70,3473.57,2,false,true,2159323.54,3262.97
2612|V000015|202604,2612,V000015,202604,1090831.52,7735.27,5,false,false,0.00,0.00
2612|V000015|202605,2612,V000015,202605,1112648.15,7084.45,6,false,true,1090831.52,7735.27
2612|V000015|202606,2612,V000015,202606,1101739.84,3938.13,2,false,true,1112648.15,7084.45
2619|V000015|202604,2619,V000015,202604,170831.68,4887.08,3,false,false,0.00,0.00
2619|V000015|202605,2619,V000015,202605,174248.32,11069.78,6,false,true,170831.68,4887.08
2619|V000015|202606,2619,V000015,202606,172540.00,4459.83,3,false,true,174248.32,11069.78
2626|V000015|202604,2626,V000015,202604,414562.38,5419.48,4,false,false,0.00,0.00
2626|V000015|202605,2626,V000015,202605,422853.62,1809.70,2,false,true,414562.38,5419.48
2626|V000015|202606,2626,V000015,202606,418708.00,3564.60,3,false,true,422853.62,1809.70
2633|V000015|202604,2633,V000015,202604,2390424.70,3802.21,3,false,false,0.00,0.00
2633|V000015|202605,2633,V000015,202605,2438233.20,2195.33,1,false,true,2390424.70,3802.21
2633|V000015|202606,2633,V000015,202606,2414328.95,6941.97,4,false,true,2438233.20,2195.33
2640|V000015|202604,2640,V000015,202604,1769871.74,4568.08,4,false,false,0.00,0.00
2640|V000015|202605,2640,V000015,202605,1805269.17,5801.45,4,false,true,1769871.74,4568.08
2640|V000015|202606,2640,V000015,202606,1787570.45,6517.44,6,false,true,1805269.17,5801.45
2647|V000016|202604,2647,V000016,202604,2130508.93,9311.91,6,false,false,0.00,0.00
2647|V000016|202605,2647,V000016,202605,2173119.11,1492.07,3,false,true,2130508.93,9311.91
2647|V000016|202606,2647,V000016,202606,2151814.02,7942.75,4,false,true,2173119.11,1492.07
2654|V000016|202604,2654,V000016,202604,759992.17,2554.64,1,false,false,0.00,0.00
2654|V000016|202605,2654,V000016,202605,775192.02,4863.94,4,false,true,759992.17,2554.64
2654|V000016|202606,2654,V000016,202606,767592.10,5037.51,3,false,true,775192.02,4863.94
2661|V000016|202604,2661,V000016,202604,875368.82,7196.67,4,false,false,0.00,0.00
2661|V000016|202605,2661,V000016,202605,892876.20,9378.89,7,false,true,875368.82,7196.67
2661|V000016|202606,2661,V000016,202606,884122.51,2107.04,3,false,true,892876.20,9378.89
2668|V000016|202604,2668,V000016,202604,2151476.46,3463.61,3,false,false,0.00,0.00
2668|V000016|202605,2668,V000016,202605,2194505.99,2609.30,1,false,true,2151476.46,3463.61
2668|V000016|202606,2668,V000016,202606,2172991.22,5414.04,4,false,true,2194505.99,2609.30
2675|V000016|202604,2675,V000016,202604,1418573.36,6956.08,4,false,false,0.00,0.00
2675|V000016|202605,2675,V000016,202605,1446944.83,3042.96,2,false,true,1418573.36,6956.08
2675|V000016|202606,2675,V000016,202606,1432759.10,2063.47,1,false,true,1446944.83,3042.96
2682|V000016|202604,2682,V000016,202604,523377.76,4932.19,4,false,false,0.00,0.00
2682|V000016|202605,2682,V000016,202605,533845.32,12121.17,6,false,true,523377.76,4932.19
2682|V000016|202606,2682,V000016,202606,528611.54,7595.08,4,false,true,533845.32,12121.17
2689|V000016|202604,2689,V000016,202604,802942.76,8530.96,6,false,false,0.00,0.00
2689|V000016|202605,2689,V000016,202605,819001.61,3014.34,2,false,true,802942.76,8530.96
2689|V000016|202606,2689,V000016,202606,810972.18,8605.63,7,false,true,819001.61,3014.34
2696|V000016|202604,2696,V000016,202604,1691303.72,3259.70,2,false,false,0.00,0.00
2696|V000016|202605,2696,V000016,202605,1725129.79,1927.73,3,false,true,1691303.72,3259.70
2696|V000016|202606,2696,V000016,202606,1708216.76,8017.91,6,false,true,1725129.79,1927.73
2703|V000016|202604,2703,V000016,202604,1956330.89,2643.96,2,false,false,0.00,0.00
2703|V000016|202605,2703,V000016,202605,1995457.51,8589.10,7,false,true,1956330.89,2643.96
2703|V000016|202606,2703,V000016,202606,1975894.20,6128.87,3,false,true,1995457.51,8589.10
2710|V000016|202604,2710,V000016,202604,2291989.57,4696.33,4,false,false,0.00,0.00
2710|V000016|202605,2710,V000016,202605,2337829.36,1593.55,1,false,true,2291989.57,4696.33
2710|V000016|202606,2710,V000016,202606,2314909.46,397.42,1,false,true,2337829.36,1593.55
2717|V000017|202604,2717,V000017,202604,985319.94,1432.04,3,false,false,0.00,0.00
2717|V000017|202605,2717,V000017,202605,1005026.34,249.86,2,false,true,985319.94,1432.04
2717|V000017|202606,2717,V000017,202606,995173.14,2264.34,5,false,true,1005026.34,249.86
2724|V000017|202604,2724,V000017,202604,1510165.01,1887.73,3,false,false,0.00,0.00
2724|V000017|202605,2724,V000017,202605,1540368.31,5188.67,9,false,true,1510165.01,1887.73
2724|V000017|202606,2724,V000017,202606,1525266.66,5950.77,9,false,true,1540368.31,5188.67
2731|V000017|202604,2731,V000017,202604,1212247.58,3232.62,5,false,false,0.00,0.00
2731|V000017|202605,2731,V000017,202605,1236492.53,1783.37,5,false,true,1212247.58,3232.62
2731|V000017|202606,2731,V000017,202606,1224370.06,3178.13,5,false,true,1236492.53,1783.37
2738|V000017|202604,2738,V000017,202604,623888.55,3903.02,6,false,false,0.00,0.00
2738|V000017|202605,2738,V000017,202605,636366.32,365.47,1,false,true,623888.55,3903.02
2738|V000017|202606,2738,V000017,202606,630127.43,753.01,3,false,true,636366.32,365.47
2745|V000017|202604,2745,V000017,202604,892898.64,4726.07,6,false,false,0.00,0.00
2745|V000017|202605,2745,V000017,202605,910756.61,4526.66,6,false,true,892898.64,4726.07
2745|V000017|202606,2745,V000017,202606,901827.62,1530.35,2,false,true,910756.61,4526.66
2752|V000017|202604,2752,V000017,202604,1830219.54,2359.25,3,false,false,0.00,0.00
2752|V000017|202605,2752,V000017,202605,1866823.93,1828.74,3,false,true,1830219.54,2359.25
2752|V000017|202606,2752,V000017,202606,1848521.74,3629.25,5,false,true,1866823.93,1828.74
2759|V000017|202604,2759,V000017,202604,2391419.71,3652.57,6,false,false,0.00,0.00
2759|V000017|202605,2759,V000017,202605,2439248.11,2995.93,5,false,true,2391419.71,3652.57
2759|V000017|202606,2759,V000017,202606,2415333.91,2844.38,5,false,true,2439248.11,2995.93
2766|V000017|202604,2766,V000017,202604,2237643.71,1081.41,2,false,false,0.00,0.00
2766|V000017|202605,2766,V000017,202605,2282396.59,2682.35,3,false,true,2237643.71,1081.41
2766|V000017|202606,2766,V000017,202606,2260020.15,746.98,2,false,true,2282396.59,2682.35
2773|V000017|202604,2773,V000017,202604,519535.97,1984.48,4,false,false,0.00,0.00
2773|V000017|202605,2773,V000017,202605,529926.69,2380.40,4,false,true,519535.97,1984.48
2773|V000017|202606,2773,V000017,202606,524731.33,1441.58,2,false,true,529926.69,2380.40
2780|V000017|202604,2780,V000017,202604,1758933.22,2087.98,4,false,false,0.00,0.00
2780|V000017|202605,2780,V000017,202605,1794111.88,3641.43,4,false,true,1758933.22,2087.98
2780|V000017|202606,2780,V000017,202606,1776522.55,2192.75,4,false,true,1794111.88,3641.43
2787|V000018|202604,2787,V000018,202604,1216208.44,3405.29,6,false,false,0.00,0.00
2787|V000018|202605,2787,V000018,202605,1240532.61,2947.58,4,false,true,1216208.44,3405.29
2787|V000018|202606,2787,V000018,202606,1228370.53,0.00,0,false,true,1240532.61,2947.58
2794|V000018|202604,2794,V000018,202604,864798.06,969.15,1,false,false,0.00,0.00
2794|V000018|202605,2794,V000018,202605,882094.03,660.89,1,false,true,864798.06,969.15
2794|V000018|202606,2794,V000018,202606,873446.05,1472.37,3,false,true,882094.03,660.89
2801|V000018|202604,2801,V000018,202604,553258.01,892.79,2,false,false,0.00,0.00
2801|V000018|202605,2801,V000018,202605,564323.17,3290.89,5,false,true,553258.01,892.79
2801|V000018|202606,2801,V000018,202606,558790.59,243.82,1,false,true,564323.17,3290.89
2808|V000018|202604,2808,V000018,202604,1208610.23,1419.37,3,false,false,0.00,0.00
2808|V000018|202605,2808,V000018,202605,1232782.44,1873.10,3,false,true,1208610.23,1419.37
2808|V000018|202606,2808,V000018,202606,1220696.33,1663.80,3,false,true,1232782.44,1873.10
2815|V000018|202604,2815,V000018,202604,2384948.21,2923.57,3,false,false,0.00,0.00
2815|V000018|202605,2815,V000018,202605,2432647.18,2376.87,3,false,true,2384948.21,2923.57
2815|V000018|202606,2815,V000018,202606,2408797.70,1604.63,4,false,true,2432647.18,2376.87
2822|V000018|202604,2822,V000018,202604,162605.47,2468.60,3,false,false,0.00,0.00
2822|V000018|202605,2822,V000018,202605,165857.57,1394.88,3,false,true,162605.47,2468.60
2822|V000018|202606,2822,V000018,202606,164231.52,5245.42,7,false,true,165857.57,1394.88
2829|V000018|202604,2829,V000018,202604,1728295.42,1596.60,3,false,false,0.00,0.00
2829|V000018|202605,2829,V000018,202605,1762861.33,2652.58,5,false,true,1728295.42,1596.60
2829|V000018|202606,2829,V000018,202606,1745578.38,2176.32,3,false,true,1762861.33,2652.58
2836|V000018|202604,2836,V000018,202604,598352.19,1374.66,2,false,false,0.00,0.00
2836|V000018|202605,2836,V000018,202605,610319.23,2932.10,3,false,true,598352.19,1374.66
2836|V000018|202606,2836,V000018,202606,604335.71,2646.42,5,false,true,610319.23,2932.10
2843|V000018|202604,2843,V000018,202604,361157.65,6155.61,8,false,false,0.00,0.00
2843|V000018|202605,2843,V000018,202605,368380.80,3122.48,4,false,true,361157.65,6155.61
2843|V000018|202606,2843,V000018,202606,364769.23,2001.83,4,false,true,368380.80,3122.48
2850|V000018|202604,2850,V000018,202604,1181835.55,1848.39,3,false,false,0.00,0.00
2850|V000018|202605,2850,V000018,202605,1205472.27,2290.24,3,false,true,1181835.55,1848.39
2850|V000018|202606,2850,V000018,202606,1193653.91,2258.32,4,false,true,1205472.27,2290.24
2857|V000019|202604,2857,V000019,202604,363107.78,4553.52,6,false,false,0.00,0.00
2857|V000019|202605,2857,V000019,202605,370369.93,2895.80,5,false,true,363107.78,4553.52
2857|V000019|202606,2857,V000019,202606,366738.85,2889.02,3,false,true,370369.93,2895.80
2864|V000019|202604,2864,V000019,202604,1556188.72,2612.59,3,false,false,0.00,0.00
2864|V000019|202605,2864,V000019,202605,1587312.49,659.32,2,false,true,1556188.72,2612.59
2864|V000019|202606,2864,V000019,202606,1571750.61,3243.07,5,false,true,1587312.49,659.32
