nnm_id,advisor_sid,month_id,category,category_source,mtd_nnm,ytd_nnm,entry_dt,as_of_dt
V000017|202605|FS,V000017,202605,FS,FSNNM,0.00,713986.92,2026-05-01 00:00:00,2026-06-30 00:00:00
V000017|202606|FS,V000017,202606,FS,FSNNM,68485.03,782471.95,2026-06-01 00:00:00,2026-06-30 00:00:00
V000018|202601|FS,V000018,202601,FS,FSNNM,-38479.65,-38479.65,2026-01-01 00:00:00,2026-06-30 00:00:00
V000018|202602|FS,V000018,202602,FS,FSNNM,39762.35,1282.70,2026-02-01 00:00:00,2026-06-30 00:00:00
V000018|202603|FS,V000018,202603,FS,FSNNM,42254.42,43537.12,2026-03-01 00:00:00,2026-06-30 00:00:00
V000018|202604|FS,V000018,202604,FS,FSNNM,12475.23,56012.35,2026-04-01 00:00:00,2026-06-30 00:00:00
V000018|202605|FS,V000018,202605,FS,FSNNM,-44509.92,11502.43,2026-05-01 00:00:00,2026-06-30 00:00:00
V000018|202606|FS,V000018,202606,FS,FSNNM,42787.77,54290.20,2026-06-01 00:00:00,2026-06-30 00:00:00
V000019|202601|FS,V000019,202601,FS,FSNNM,-332082.28,-332082.28,2026-01-01 00:00:00,2026-06-30 00:00:00
V000019|202602|FS,V000019,202602,FS,FSNNM,-319025.41,-651107.69,2026-02-01 00:00:00,2026-06-30 00:00:00
V000019|202603|FS,V000019,202603,FS,FSNNM,263194.06,-387913.63,2026-03-01 00:00:00,2026-06-30 00:00:00
V000019|202604|FS,V000019,202604,FS,FSNNM,277348.25,-110565.38,2026-04-01 00:00:00,2026-06-30 00:00:00
V000019|202605|FS,V000019,202605,FS,FSNNM,227601.01,117035.63,2026-05-01 00:00:00,2026-06-30 00:00:00
V000019|202606|FS,V000019,202606,FS,FSNNM,97494.71,214530.34,2026-06-01 00:00:00,2026-06-30 00:00:00
V000020|202601|FS,V000020,202601,FS,FSNNM,987155.44,987155.44,2026-01-01 00:00:00,2026-06-30 00:00:00
V000020|202602|FS,V000020,202602,FS,FSNNM,-253833.25,733322.19,2026-02-01 00:00:00,2026-06-30 00:00:00
V000020|202603|FS,V000020,202603,FS,FSNNM,301682.11,1035004.30,2026-03-01 00:00:00,2026-06-30 00:00:00
V000020|202604|FS,V000020,202604,FS,FSNNM,299003.62,1334007.92,2026-04-01 00:00:00,2026-06-30 00:00:00
V000020|202605|FS,V000020,202605,FS,FSNNM,535128.50,1869136.42,2026-05-01 00:00:00,2026-06-30 00:00:00
V000020|202606|FS,V000020,202606,FS,FSNNM,831553.60,2700690.02,2026-06-01 00:00:00,2026-06-30 00:00:00
V000001|202601|NB,V000001,202601,NB,NBNNM,91657.20,91657.20,2026-01-01 00:00:00,2026-06-30 00:00:00
V000001|202602|NB,V000001,202602,NB,NBNNM,455850.51,547507.71,2026-02-01 00:00:00,2026-06-30 00:00:00
V000001|202603|NB,V000001,202603,NB,NBNNM,-303106.28,244401.43,2026-03-01 00:00:00,2026-06-30 00:00:00
V000001|202604|NB,V000001,202604,NB,NBNNM,430784.86,675186.29,2026-04-01 00:00:00,2026-06-30 00:00:00
V000001|202605|NB,V000001,202605,NB,NBNNM,443157.98,1118344.27,2026-05-01 00:00:00,2026-06-30 00:00:00
V000001|202606|NB,V000001,202606,NB,NBNNM,278900.88,1397245.15,2026-06-01 00:00:00,2026-06-30 00:00:00
V000002|202601|NB,V000002,202601,NB,NBNNM,238883.31,238883.31,2026-01-01 00:00:00,2026-06-30 00:00:00
V000002|202602|NB,V000002,202602,NB,NBNNM,-115211.96,123671.35,2026-02-01 00:00:00,2026-06-30 00:00:00
V000002|202603|NB,V000002,202603,NB,NBNNM,467973.39,591644.74,2026-03-01 00:00:00,2026-06-30 00:00:00
V000002|202604|NB,V000002,202604,NB,NBNNM,532406.87,1124051.61,2026-04-01 00:00:00,2026-06-30 00:00:00
V000002|202605|NB,V000002,202605,NB,NBNNM,399219.61,1523271.22,2026-05-01 00:00:00,2026-06-30 00:00:00
V000002|202606|NB,V000002,202606,NB,NBNNM,-131140.91,1392130.31,2026-06-01 00:00:00,2026-06-30 00:00:00
V000003|202601|NB,V000003,202601,NB,NBNNM,666898.84,666898.84,2026-01-01 00:00:00,2026-06-30 00:00:00
V000003|202602|NB,V000003,202602,NB,NBNNM,425308.41,1092207.25,2026-02-01 00:00:00,2026-06-30 00:00:00
V000003|202603|NB,V000003,202603,NB,NBNNM,190919.60,1283126.85,2026-03-01 00:00:00,2026-06-30 00:00:00
V000003|202604|NB,V000003,202604,NB,NBNNM,0.00,1283126.85,2026-04-01 00:00:00,2026-06-30 00:00:00
V000003|202605|NB,V000003,202605,NB,NBNNM,98940.40,1382067.25,2026-05-01 00:00:00,2026-06-30 00:00:00
V000003|202606|NB,V000003,202606,NB,NBNNM,569368.67,1951435.92,2026-06-01 00:00:00,2026-06-30 00:00:00
V000004|202601|NB,V000004,202601,NB,NBNNM,1202620.84,1202620.84,2026-01-01 00:00:00,2026-06-30 00:00:00
V000004|202602|NB,V000004,202602,NB,NBNNM,1063193.42,2265814.26,2026-02-01 00:00:00,2026-06-30 00:00:00
V000004|202603|NB,V000004,202603,NB,NBNNM,750543.42,3016357.68,2026-03-01 00:00:00,2026-06-30 00:00:00
V000004|202604|NB,V000004,202604,NB,NBNNM,875227.43,3891585.11,2026-04-01 00:00:00,2026-06-30 00:00:00
V000004|202605|NB,V000004,202605,NB,NBNNM,445298.19,4336883.30,2026-05-01 00:00:00,2026-06-30 00:00:00
V000004|202606|NB,V000004,202606,NB,NBNNM,428543.53,4765426.83,2026-06-01 00:00:00,2026-06-30 00:00:00
V000005|202601|NB,V000005,202601,NB,NBNNM,1291196.03,1291196.03,2026-01-01 00:00:00,2026-06-30 00:00:00
V000005|202602|NB,V000005,202602,NB,NBNNM,714483.11,2005679.14,2026-02-01 00:00:00,2026-06-30 00:00:00
V000005|202603|NB,V000005,202603,NB,NBNNM,1005064.71,3010743.85,2026-03-01 00:00:00,2026-06-30 00:00:00
V000005|202604|NB,V000005,202604,NB,NBNNM,1009914.56,4020658.41,2026-04-01 00:00:00,2026-06-30 00:00:00
V000005|202605|NB,V000005,202605,NB,NBNNM,151744.81,4172403.22,2026-05-01 00:00:00,2026-06-30 00:00:00
V000005|202606|NB,V000005,202606,NB,NBNNM,680366.83,4852770.05,2026-06-01 00:00:00,2026-06-30 00:00:00
V000006|202601|NB,V000006,202601,NB,NBNNM,160228.54,160228.54,2026-01-01 00:00:00,2026-06-30 00:00:00
V000006|202602|NB,V000006,202602,NB,NBNNM,259020.63,419249.17,2026-02-01 00:00:00,2026-06-30 00:00:00
V000006|202603|NB,V000006,202603,NB,NBNNM,945896.74,1365145.91,2026-03-01 00:00:00,2026-06-30 00:00:00
V000006|202604|NB,V000006,202604,NB,NBNNM,155966.60,1521112.51,2026-04-01 00:00:00,2026-06-30 00:00:00
V000006|202605|NB,V000006,202605,NB,NBNNM,0.00,1521112.51,2026-05-01 00:00:00,2026-06-30 00:00:00
V000006|202606|NB,V000006,202606,NB,NBNNM,711556.46,2232668.97,2026-06-01 00:00:00,2026-06-30 00:00:00
V000007|202601|NB,V000007,202601,NB,NBNNM,662670.06,662670.06,2026-01-01 00:00:00,2026-06-30 00:00:00
V000007|202602|NB,V000007,202602,NB,NBNNM,362751.45,1025421.51,2026-02-01 00:00:00,2026-06-30 00:00:00
V000007|202603|NB,V000007,202603,NB,NBNNM,970403.44,1995824.95,2026-03-01 00:00:00,2026-06-30 00:00:00
V000007|202604|NB,V000007,202604,NB,NBNNM,649648.38,2645473.33,2026-04-01 00:00:00,2026-06-30 00:00:00
V000007|202605|NB,V000007,202605,NB,NBNNM,802022.70,3447496.03,2026-05-01 00:00:00,2026-06-30 00:00:00
V000007|202606|NB,V000007,202606,NB,NBNNM,-646259.82,2801236.21,2026-06-01 00:00:00,2026-06-30 00:00:00
V000008|202601|NB,V000008,202601,NB,NBNNM,-127401.39,-127401.39,2026-01-01 00:00:00,2026-06-30 00:00:00
V000008|202602|NB,V000008,202602,NB,NBNNM,746156.90,618755.51,2026-02-01 00:00:00,2026-06-30 00:00:00
V000008|202603|NB,V000008,202603,NB,NBNNM,436577.02,1055332.53,2026-03-01 00:00:00,2026-06-30 00:00:00
V000008|202604|NB,V000008,202604,NB,NBNNM,421316.27,1476648.80,2026-04-01 00:00:00,2026-06-30 00:00:00
V000008|202605|NB,V000008,202605,NB,NBNNM,180770.82,1657419.62,2026-05-01 00:00:00,2026-06-30 00:00:00
V000008|202606|NB,V000008,202606,NB,NBNNM,808685.43,2466105.05,2026-06-01 00:00:00,2026-06-30 00:00:00
V000009|202601|NB,V000009,202601,NB,NBNNM,207634.04,207634.04,2026-01-01 00:00:00,2026-06-30 00:00:00
V000009|202602|NB,V000009,202602,NB,NBNNM,0.00,207634.04,2026-02-01 00:00:00,2026-06-30 00:00:00
V000009|202603|NB,V000009,202603,NB,NBNNM,28190.73,235824.77,2026-03-01 00:00:00,2026-06-30 00:00:00
V000009|202604|NB,V000009,202604,NB,NBNNM,0.00,235824.77,2026-04-01 00:00:00,2026-06-30 00:00:00
V000009|202605|NB,V000009,202605,NB,NBNNM,-65617.06,170207.71,2026-05-01 00:00:00,2026-06-30 00:00:00
V000009|202606|NB,V000009,202606,NB,NBNNM,146175.33,316383.04,2026-06-01 00:00:00,2026-06-30 00:00:00
V000010|202601|NB,V000010,202601,NB,NBNNM,530762.69,530762.69,2026-01-01 00:00:00,2026-06-30 00:00:00
V000010|202602|NB,V000010,202602,NB,NBNNM,751650.37,1282413.06,2026-02-01 00:00:00,2026-06-30 00:00:00
V000010|202603|NB,V000010,202603,NB,NBNNM,994783.92,2277196.98,2026-03-01 00:00:00,2026-06-30 00:00:00
V000010|202604|NB,V000010,202604,NB,NBNNM,673333.35,2950530.33,2026-04-01 00:00:00,2026-06-30 00:00:00
V000010|202605|NB,V000010,202605,NB,NBNNM,176570.13,3127100.46,2026-05-01 00:00:00,2026-06-30 00:00:00
V000010|202606|NB,V000010,202606,NB,NBNNM,248178.59,3375279.05,2026-06-01 00:00:00,2026-06-30 00:00:00
V000011|202601|NB,V000011,202601,NB,NBNNM,0.00,0.00,2026-01-01 00:00:00,2026-06-30 00:00:00
V000011|202602|NB,V000011,202602,NB,NBNNM,653446.04,653446.04,2026-02-01 00:00:00,2026-06-30 00:00:00
V000011|202603|NB,V000011,202603,NB,NBNNM,769565.98,1423012.02,2026-03-01 00:00:00,2026-06-30 00:00:00
V000011|202604|NB,V000011,202604,NB,NBNNM,-1151814.29,271197.73,2026-04-01 00:00:00,2026-06-30 00:00:00
V000011|202605|NB,V000011,202605,NB,NBNNM,515308.55,786506.28,2026-05-01 00:00:00,2026-06-30 00:00:00
V000011|202606|NB,V000011,202606,NB,NBNNM,1302044.69,2088550.97,2026-06-01 00:00:00,2026-06-30 00:00:00
V000012|202601|NB,V000012,202601,NB,NBNNM,219075.04,219075.04,2026-01-01 00:00:00,2026-06-30 00:00:00
V000012|202602|NB,V000012,202602,NB,NBNNM,281518.67,500593.71,2026-02-01 00:00:00,2026-06-30 00:00:00
V000012|202603|NB,V000012,202603,NB,NBNNM,344877.61,845471.32,2026-03-01 00:00:00,2026-06-30 00:00:00
V000012|202604|NB,V000012,202604,NB,NBNNM,246660.49,1092131.81,2026-04-01 00:00:00,2026-06-30 00:00:00
V000012|202605|NB,V000012,202605,NB,NBNNM,-129267.34,962864.47,2026-05-01 00:00:00,2026-06-30 00:00:00
V000012|202606|NB,V000012,202606,NB,NBNNM,240287.17,1203151.64,2026-06-01 00:00:00,2026-06-30 00:00:00
V000013|202601|NB,V000013,202601,NB,NBNNM,474693.00,474693.00,2026-01-01 00:00:00,2026-06-30 00:00:00
V000013|202602|NB,V000013,202602,NB,NBNNM,717984.00,1192677.00,2026-02-01 00:00:00,2026-06-30 00:00:00
V000013|202603|NB,V000013,202603,NB,NBNNM,386091.07,1578768.07,2026-03-01 00:00:00,2026-06-30 00:00:00
V000013|202604|NB,V000013,202604,NB,NBNNM,184088.17,1762856.24,2026-04-01 00:00:00,2026-06-30 00:00:00
V000013|202605|NB,V000013,202605,NB,NBNNM,0.00,1762856.24,2026-05-01 00:00:00,2026-06-30 00:00:00
V000013|202606|NB,V000013,202606,NB,NBNNM,164991.37,1927847.61,2026-06-01 00:00:00,2026-06-30 00:00:00
V000014|202601|NB,V000014,202601,NB,NBNNM,1176450.36,1176450.36,2026-01-01 00:00:00,2026-06-30 00:00:00
V000014|202602|NB,V000014,202602,NB,NBNNM,0.00,1176450.36,2026-02-01 00:00:00,2026-06-30 00:00:00
V000014|202603|NB,V000014,202603,NB,NBNNM,607433.22,1783883.58,2026-03-01 00:00:00,2026-06-30 00:00:00
V000014|202604|NB,V000014,202604,NB,NBNNM,527615.17,2311498.75,2026-04-01 00:00:00,2026-06-30 00:00:00
V000014|202605|NB,V000014,202605,NB,NBNNM,538399.16,2849897.91,2026-05-01 00:00:00,2026-06-30 00:00:00
V000014|202606|NB,V000014,202606,NB,NBNNM,329379.32,3179277.23,2026-06-01 00:00:00,2026-06-30 00:00:00
V000015|202601|NB,V000015,202601,NB,NBNNM,183013.17,183013.17,2026-01-01 00:00:00,2026-06-30 00:00:00
V000015|202602|NB,V000015,202602,NB,NBNNM,521823.10,704836.27,2026-02-01 00:00:00,2026-06-30 00:00:00
V000015|202603|NB,V000015,202603,NB,NBNNM,569006.87,1273843.14,2026-03-01 00:00:00,2026-06-30 00:00:00
V000015|202604|NB,V000015,202604,NB,NBNNM,210666.01,1484509.15,2026-04-01 00:00:00,2026-06-30 00:00:00
V000015|202605|NB,V000015,202605,NB,NBNNM,599717.61,2084226.76,2026-05-01 00:00:00,2026-06-30 00:00:00
V000015|202606|NB,V000015,202606,NB,NBNNM,192375.75,2276602.51,2026-06-01 00:00:00,2026-06-30 00:00:00
V000016|202601|NB,V000016,202601,NB,NBNNM,484447.53,484447.53,2026-01-01 00:00:00,2026-06-30 00:00:00
V000016|202602|NB,V000016,202602,NB,NBNNM,685726.82,1170174.35,2026-02-01 00:00:00,2026-06-30 00:00:00
V000016|202603|NB,V000016,202603,NB,NBNNM,664768.80,1834943.15,2026-03-01 00:00:00,2026-06-30 00:00:00
V000016|202604|NB,V000016,202604,NB,NBNNM,168126.53,2003069.68,2026-04-01 00:00:00,2026-06-30 00:00:00
V000016|202605|NB,V000016,202605,NB,NBNNM,1111669.26,3114738.94,2026-05-01 00:00:00,2026-06-30 00:00:00
V000016|202606|NB,V000016,202606,NB,NBNNM,1075458.68,4190197.62,2026-06-01 00:00:00,2026-06-30 00:00:00
V000017|202601|NB,V000017,202601,NB,NBNNM,224984.19,224984.19,2026-01-01 00:00:00,2026-06-30 00:00:00
V000017|202602|NB,V000017,202602,NB,NBNNM,146750.85,371735.04,2026-02-01 00:00:00,2026-06-30 00:00:00
V000017|202603|NB,V000017,202603,NB,NBNNM,0.00,371735.04,2026-03-01 00:00:00,2026-06-30 00:00:00
V000017|202604|NB,V000017,202604,NB,NBNNM,0.00,371735.04,2026-04-01 00:00:00,2026-06-30 00:00:00
V000017|202605|NB,V000017,202605,NB,NBNNM,0.00,371735.04,2026-05-01 00:00:00,2026-06-30 00:00:00
V000017|202606|NB,V000017,202606,NB,NBNNM,156315.44,528050.48,2026-06-01 00:00:00,2026-06-30 00:00:00
V000018|202601|NB,V000018,202601,NB,NBNNM,526731.84,526731.84,2026-01-01 00:00:00,2026-06-30 00:00:00
V000018|202602|NB,V000018,202602,NB,NBNNM,172410.33,699142.17,2026-02-01 00:00:00,2026-06-30 00:00:00
V000018|202603|NB,V000018,202603,NB,NBNNM,642966.63,1342108.80,2026-03-01 00:00:00,2026-06-30 00:00:00
V000018|202604|NB,V000018,202604,NB,NBNNM,567487.87,1909596.67,2026-04-01 00:00:00,2026-06-30 00:00:00
V000018|202605|NB,V000018,202605,NB,NBNNM,510578.60,2420175.27,2026-05-01 00:00:00,2026-06-30 00:00:00
V000018|202606|NB,V000018,202606,NB,NBNNM,-540443.56,1879731.71,2026-06-01 00:00:00,2026-06-30 00:00:00
V000019|202601|NB,V000019,202601,NB,NBNNM,207909.79,207909.79,2026-01-01 00:00:00,2026-06-30 00:00:00
V000019|202602|NB,V000019,202602,NB,NBNNM,161360.28,369270.07,2026-02-01 00:00:00,2026-06-30 00:00:00
V000019|202603|NB,V000019,202603,NB,NBNNM,-382177.52,-12907.45,2026-03-01 00:00:00,2026-06-30 00:00:00
V000019|202604|NB,V000019,202604,NB,NBNNM,446163.42,433255.97,2026-04-01 00:00:00,2026-06-30 00:00:00
V000019|202605|NB,V000019,202605,NB,NBNNM,101124.88,534380.85,2026-05-01 00:00:00,2026-06-30 00:00:00
V000019|202606|NB,V000019,202606,NB,NBNNM,118765.11,653145.96,2026-06-01 00:00:00,2026-06-30 00:00:00
V000020|202601|NB,V000020,202601,NB,NBNNM,419194.92,419194.92,2026-01-01 00:00:00,2026-06-30 00:00:00
V000020|202602|NB,V000020,202602,NB,NBNNM,71089.69,490284.61,2026-02-01 00:00:00,2026-06-30 00:00:00
V000020|202603|NB,V000020,202603,NB,NBNNM,116272.83,606557.44,2026-03-01 00:00:00,2026-06-30 00:00:00
V000020|202604|NB,V000020,202604,NB,NBNNM,347026.10,953583.54,2026-04-01 00:00:00,2026-06-30 00:00:00
V000020|202605|NB,V000020,202605,NB,NBNNM,111540.59,1065124.13,2026-05-01 00:00:00,2026-06-30 00:00:00
V000020|202606|NB,V000020,202606,NB,NBNNM,-153348.29,911775.84,2026-06-01 00:00:00,2026-06-30 00:00:00
V000001|202601|YI,V000001,202601,YI,YINNM,439264.44,439264.44,2026-01-01 00:00:00,2026-06-30 00:00:00
V000001|202602|YI,V000001,202602,YI,YINNM,-204974.54,234289.90,2026-02-01 00:00:00,2026-06-30 00:00:00
V000001|202603|YI,V000001,202603,YI,YINNM,487414.18,721704.08,2026-03-01 00:00:00,2026-06-30 00:00:00
V000001|202604|YI,V000001,202604,YI,YINNM,-56805.99,664898.09,2026-04-01 00:00:00,2026-06-30 00:00:00
V000001|202605|YI,V000001,202605,YI,YINNM,101434.16,766332.25,2026-05-01 00:00:00,2026-06-30 00:00:00
V000001|202606|YI,V000001,202606,YI,YINNM,243213.64,1009545.89,2026-06-01 00:00:00,2026-06-30 00:00:00
V000002|202601|YI,V000002,202601,YI,YINNM,52101.33,52101.33,2026-01-01 00:00:00,2026-06-30 00:00:00
V000002|202602|YI,V000002,202602,YI,YINNM,51435.04,103536.37,2026-02-01 00:00:00,2026-06-30 00:00:00
V000002|202603|YI,V000002,202603,YI,YINNM,76317.62,179853.99,2026-03-01 00:00:00,2026-06-30 00:00:00
V000002|202604|YI,V000002,202604,YI,YINNM,61393.97,241247.96,2026-04-01 00:00:00,2026-06-30 00:00:00
V000002|202605|YI,V000002,202605,YI,YINNM,53594.17,294842.13,2026-05-01 00:00:00,2026-06-30 00:00:00
V000002|202606|YI,V000002,202606,YI,YINNM,0.00,294842.13,2026-06-01 00:00:00,2026-06-30 00:00:00
V000003|202601|YI,V000003,202601,YI,YINNM,19048.48,19048.48,2026-01-01 00:00:00,2026-06-30 00:00:00
V000003|202602|YI,V000003,202602,YI,YINNM,9582.54,28631.02,2026-02-01 00:00:00,2026-06-30 00:00:00
V000003|202603|YI,V000003,202603,YI,YINNM,-2927.63,25703.39,2026-03-01 00:00:00,2026-06-30 00:00:00
V000003|202604|YI,V000003,202604,YI,YINNM,12147.99,37851.38,2026-04-01 00:00:00,2026-06-30 00:00:00
V000003|202605|YI,V000003,202605,YI,YINNM,2893.53,40744.91,2026-05-01 00:00:00,2026-06-30 00:00:00
V000003|202606|YI,V000003,202606,YI,YINNM,22101.31,62846.22,2026-06-01 00:00:00,2026-06-30 00:00:00
V000004|202601|YI,V000004,202601,YI,YINNM,201944.23,201944.23,2026-01-01 00:00:00,2026-06-30 00:00:00
V000004|202602|YI,V000004,202602,YI,YINNM,562528.20,764472.43,2026-02-01 00:00:00,2026-06-30 00:00:00
V000004|202603|YI,V000004,202603,YI,YINNM,0.00,764472.43,2026-03-01 00:00:00,2026-06-30 00:00:00
V000004|202604|YI,V000004,202604,YI,YINNM,412566.04,1177038.47,2026-04-01 00:00:00,2026-06-30 00:00:00
V000004|202605|YI,V000004,202605,YI,YINNM,192902.96,1369941.43,2026-05-01 00:00:00,2026-06-30 00:00:00
V000004|202606|YI,V000004,202606,YI,YINNM,230165.55,1600106.98,2026-06-01 00:00:00,2026-06-30 00:00:00
V000005|202601|YI,V000005,202601,YI,YINNM,-180626.44,-180626.44,2026-01-01 00:00:00,2026-06-30 00:00:00
V000005|202602|YI,V000005,202602,YI,YINNM,0.00,-180626.44,2026-02-01 00:00:00,2026-06-30 00:00:00
V000005|202603|YI,V000005,202603,YI,YINNM,372671.33,192044.89,2026-03-01 00:00:00,2026-06-30 00:00:00
V000005|202604|YI,V000005,202604,YI,YINNM,451628.10,643672.99,2026-04-01 00:00:00,2026-06-30 00:00:00
V000005|202605|YI,V000005,202605,YI,YINNM,0.00,643672.99,2026-05-01 00:00:00,2026-06-30 00:00:00
V000005|202606|YI,V000005,202606,YI,YINNM,379159.16,1022832.15,2026-06-01 00:00:00,2026-06-30 00:00:00
V000006|202601|YI,V000006,202601,YI,YINNM,129604.12,129604.12,2026-01-01 00:00:00,2026-06-30 00:00:00
V000006|202602|YI,V000006,202602,YI,YINNM,182925.86,312529.98,2026-02-01 00:00:00,2026-06-30 00:00:00
V000006|202603|YI,V000006,202603,YI,YINNM,157601.88,470131.86,2026-03-01 00:00:00,2026-06-30 00:00:00
V000006|202604|YI,V000006,202604,YI,YINNM,98278.28,568410.14,2026-04-01 00:00:00,2026-06-30 00:00:00
V000006|202605|YI,V000006,202605,YI,YINNM,201515.14,769925.28,2026-05-01 00:00:00,2026-06-30 00:00:00
V000006|202606|YI,V000006,202606,YI,YINNM,140908.74,910834.02,2026-06-01 00:00:00,2026-06-30 00:00:00
V000007|202601|YI,V000007,202601,YI,YINNM,296102.95,296102.95,2026-01-01 00:00:00,2026-06-30 00:00:00
V000007|202602|YI,V000007,202602,YI,YINNM,138200.94,434303.89,2026-02-01 00:00:00,2026-06-30 00:00:00
V000007|202603|YI,V000007,202603,YI,YINNM,90556.65,524860.54,2026-03-01 00:00:00,2026-06-30 00:00:00
V000007|202604|YI,V000007,202604,YI,YINNM,235157.52,760018.06,2026-04-01 00:00:00,2026-06-30 00:00:00
V000007|202605|YI,V000007,202605,YI,YINNM,-177397.79,582620.27,2026-05-01 00:00:00,2026-06-30 00:00:00
V000007|202606|YI,V000007,202606,YI,YINNM,118154.46,700774.73,2026-06-01 00:00:00,2026-06-30 00:00:00
V000008|202601|YI,V000008,202601,YI,YINNM,0.00,0.00,2026-01-01 00:00:00,2026-06-30 00:00:00
V000008|202602|YI,V000008,202602,YI,YINNM,131526.33,131526.33,2026-02-01 00:00:00,2026-06-30 00:00:00
V000008|202603|YI,V000008,202603,YI,YINNM,81673.00,213199.33,2026-03-01 00:00:00,2026-06-30 00:00:00
V000008|202604|YI,V000008,202604,YI,YINNM,47497.98,260697.31,2026-04-01 00:00:00,2026-06-30 00:00:00
V000008|202605|YI,V000008,202605,YI,YINNM,-84293.13,176404.18,2026-05-01 00:00:00,2026-06-30 00:00:00
V000008|202606|YI,V000008,202606,YI,YINNM,-139805.06,36599.12,2026-06-01 00:00:00,2026-06-30 00:00:00
V000009|202601|YI,V000009,202601,YI,YINNM,540753.23,540753.23,2026-01-01 00:00:00,2026-06-30 00:00:00
V000009|202602|YI,V000009,202602,YI,YINNM,234161.01,774914.24,2026-02-01 00:00:00,2026-06-30 00:00:00
V000009|202603|YI,V000009,202603,YI,YINNM,485811.53,1260725.77,2026-03-01 00:00:00,2026-06-30 00:00:00
V000009|202604|YI,V000009,202604,YI,YINNM,-500121.72,760604.05,2026-04-01 00:00:00,2026-06-30 00:00:00
V000009|202605|YI,V000009,202605,YI,YINNM,321829.84,1082433.89,2026-05-01 00:00:00,2026-06-30 00:00:00
V000009|202606|YI,V000009,202606,YI,YINNM,401373.07,1483806.96,2026-06-01 00:00:00,2026-06-30 00:00:00
V000010|202601|YI,V000010,202601,YI,YINNM,79196.25,79196.25,2026-01-01 00:00:00,2026-06-30 00:00:00
V000010|202602|YI,V000010,202602,YI,YINNM,174286.19,253482.44,2026-02-01 00:00:00,2026-06-30 00:00:00
V000010|202603|YI,V000010,202603,YI,YINNM,83825.72,337308.16,2026-03-01 00:00:00,2026-06-30 00:00:00
V000010|202604|YI,V000010,202604,YI,YINNM,310137.09,647445.25,2026-04-01 00:00:00,2026-06-30 00:00:00
V000010|202605|YI,V000010,202605,YI,YINNM,255142.37,902587.62,2026-05-01 00:00:00,2026-06-30 00:00:00
V000010|202606|YI,V000010,202606,YI,YINNM,101923.42,1004511.04,2026-06-01 00:00:00,2026-06-30 00:00:00
V000011|202601|YI,V000011,202601,YI,YINNM,0.00,0.00,2026-01-01 00:00:00,2026-06-30 00:00:00
V000011|202602|YI,V000011,202602,YI,YINNM,443963.44,443963.44,2026-02-01 00:00:00,2026-06-30 00:00:00
V000011|202603|YI,V000011,202603,YI,YINNM,516724.52,960687.96,2026-03-01 00:00:00,2026-06-30 00:00:00
V000011|202604|YI,V000011,202604,YI,YINNM,75313.20,1036001.16,2026-04-01 00:00:00,2026-06-30 00:00:00
V000011|202605|YI,V000011,202605,YI,YINNM,359535.99,1395537.15,2026-05-01 00:00:00,2026-06-30 00:00:00
V000011|202606|YI,V000011,202606,YI,YINNM,456269.98,1851807.13,2026-06-01 00:00:00,2026-06-30 00:00:00
V000012|202601|YI,V000012,202601,YI,YINNM,-575696.84,-575696.84,2026-01-01 00:00:00,2026-06-30 00:00:00
V000012|202602|YI,V000012,202602,YI,YINNM,201650.97,-374045.87,2026-02-01 00:00:00,2026-06-30 00:00:00
V000012|202603|YI,V000012,202603,YI,YINNM,71276.85,-302769.02,2026-03-01 00:00:00,2026-06-30 00:00:00
V000012|202604|YI,V000012,202604,YI,YINNM,434661.56,131892.54,2026-04-01 00:00:00,2026-06-30 00:00:00
V000012|202605|YI,V000012,202605,YI,YINNM,303818.05,435710.59,2026-05-01 00:00:00,2026-06-30 00:00:00
V000012|202606|YI,V000012,202606,YI,YINNM,0.00,435710.59,2026-06-01 00:00:00,2026-06-30 00:00:00
V000013|202601|YI,V000013,202601,YI,YINNM,0.00,0.00,2026-01-01 00:00:00,2026-06-30 00:00:00
V000013|202602|YI,V000013,202602,YI,YINNM,108520.99,108520.99,2026-02-01 00:00:00,2026-06-30 00:00:00
V000013|202603|YI,V000013,202603,YI,YINNM,322386.76,430907.75,2026-03-01 00:00:00,2026-06-30 00:00:00
V000013|202604|YI,V000013,202604,YI,YINNM,477783.50,908691.25,2026-04-01 00:00:00,2026-06-30 00:00:00
V000013|202605|YI,V000013,202605,YI,YINNM,451971.27,1360662.52,2026-05-01 00:00:00,2026-06-30 00:00:00
V000013|202606|YI,V000013,202606,YI,YINNM,230977.89,1591640.41,2026-06-01 00:00:00,2026-06-30 00:00:00
V000014|202601|YI,V000014,202601,YI,YINNM,-28870.57,-28870.57,2026-01-01 00:00:00,2026-06-30 00:00:00
V000014|202602|YI,V000014,202602,YI,YINNM,-5482.00,-34352.57,2026-02-01 00:00:00,2026-06-30 00:00:00
V000014|202603|YI,V000014,202603,YI,YINNM,-34241.65,-68594.22,2026-03-01 00:00:00,2026-06-30 00:00:00
V000014|202604|YI,V000014,202604,YI,YINNM,-9957.08,-78551.30,2026-04-01 00:00:00,2026-06-30 00:00:00
V000014|202605|YI,V000014,202605,YI,YINNM,0.00,-78551.30,2026-05-01 00:00:00,2026-06-30 00:00:00
V000014|202606|YI,V000014,202606,YI,YINNM,-26612.95,-105164.25,2026-06-01 00:00:00,2026-06-30 00:00:00
