txn_id,trade_ref_no,split_seq_no,advisor_sid,acct_key,product_id,month_id,trade_dt,proc_dt,days_to_process,credited_amt,non_credited_amt,firm_credited_amt,advisor_credited_amt,pre_split_amt,split_pct,reason_cd,is_credited,standard_rate_bps,client_rate_bps,discount_amt,eff_disc_pct,grid_reduction,rpg,concession_type,file_key,trade_description
100403|1|V000004,100403,1,V000004,1828,ADVA|,202606,2026-06-10 00:00:00,2026-06-10 00:00:00,3,914.05,0.00,914.05,914.05,1075.35,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Life & Annuities — ADVA
100404|1|V000004,100404,1,V000004,1821,ADVA|,202606,2026-06-10 00:00:00,2026-06-10 00:00:00,2,2230.58,0.00,2230.58,2230.58,2624.21,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Life & Annuities — ADVA
100405|1|V000004,100405,1,V000004,1863,DAF|,202606,2026-06-04 00:00:00,2026-06-04 00:00:00,5,374.30,0.00,374.30,374.30,440.36,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Donor Advised Funds
100406|1|V000004,100406,1,V000004,1863,DAF|,202606,2026-06-18 00:00:00,2026-06-18 00:00:00,4,2289.14,0.00,2289.14,2289.14,2693.10,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Donor Advised Funds
100407|1|V000004,100407,1,V000004,1828,ELIS|OP,202606,2026-06-23 00:00:00,2026-06-23 00:00:00,3,1475.12,0.00,1475.12,1475.12,1735.44,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Options
100408|1|V000004,100408,1,V000004,1807,ELIS|OP,202606,2026-06-26 00:00:00,2026-06-26 00:00:00,3,2430.92,0.00,2430.92,2430.92,2859.90,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG009,STD,daily_trade_details,Options
100409|1|V000004,100409,1,V000004,1863,MUFD|,202606,2026-06-07 00:00:00,2026-06-07 00:00:00,5,423.75,0.00,423.75,423.75,498.52,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Mutual Funds
100410|1|V000004,100410,1,V000004,1856,MUFD|,202606,2026-06-23 00:00:00,2026-06-23 00:00:00,3,2208.96,0.00,2208.96,2208.96,2598.78,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Mutual Funds
100411|1|V000004,100411,1,V000004,1870,FMXX|,202606,2026-06-25 00:00:00,2026-06-25 00:00:00,2,1557.21,0.00,1557.21,1557.21,1832.02,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Municipal Bonds
100412|1|V000004,100412,1,V000004,1835,FMXX|,202606,2026-06-03 00:00:00,2026-06-03 00:00:00,2,1332.27,0.00,1332.27,1332.27,1567.38,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Municipal Bonds
100413|1|V000004,100413,1,V000004,1821,FCCD|,202606,2026-06-02 00:00:00,2026-06-02 00:00:00,4,1990.68,0.00,1990.68,1990.68,2341.98,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Cash Management – Brokered CDs
100414|1|V000004,100414,1,V000004,1835,FCCD|,202606,2026-06-19 00:00:00,2026-06-19 00:00:00,3,1580.18,0.00,1580.18,1580.18,1859.03,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Cash Management – Brokered CDs
100415|1|V000004,100415,1,V000004,1807,FIX|,202606,2026-06-05 00:00:00,2026-06-05 00:00:00,1,1060.29,0.00,1060.29,1060.29,1247.41,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG009,STD,daily_trade_details,Life & Annuities — FIX
100416|1|V000004,100416,1,V000004,1821,FIX|,202606,2026-06-25 00:00:00,2026-06-25 00:00:00,5,2435.84,0.00,2435.84,2435.84,2865.70,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — FIX
100417|1|V000004,100417,1,V000004,1835,LIFE|,202606,2026-06-12 00:00:00,2026-06-12 00:00:00,1,1428.27,0.00,1428.27,1428.27,1680.31,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — LIFE
100418|1|V000004,100418,1,V000004,1842,LIFE|,202606,2026-06-17 00:00:00,2026-06-17 00:00:00,1,1508.41,0.00,1508.41,1508.41,1774.60,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — LIFE
100419|1|V000004,100419,1,V000004,1863,DCCR|,202606,2026-06-13 00:00:00,2026-06-13 00:00:00,1,666.55,0.00,666.55,666.55,784.18,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Defined Contribution Advisory
100420|1|V000004,100420,1,V000004,1842,DCCR|,202606,2026-06-11 00:00:00,2026-06-11 00:00:00,3,808.76,0.00,808.76,808.76,951.48,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Defined Contribution Advisory
100421|1|V000004,100421,1,V000004,1842,LEND|SBL,202606,2026-06-20 00:00:00,2026-06-20 00:00:00,5,975.22,0.00,975.22,975.22,1147.32,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Lending – Security Based Lending
100422|1|V000004,100422,1,V000004,1856,LEND|SBL,202606,2026-06-21 00:00:00,2026-06-21 00:00:00,1,2592.25,0.00,2592.25,2592.25,3049.71,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Lending – Security Based Lending
100423|1|V000004,100423,1,V000004,1814,LEND|MGN,202606,2026-06-29 00:00:00,2026-06-29 00:00:00,5,1838.56,0.00,1838.56,1838.56,2163.01,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG010,STD,daily_trade_details,Lending – Margin
100424|1|V000004,100424,1,V000004,1870,LEND|MGN,202606,2026-06-13 00:00:00,2026-06-13 00:00:00,1,0.00,860.80,860.80,0.00,1012.71,0.85,9E,false,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Lending – Margin
100425|1|V000004,100425,1,V000004,1849,EDK|,202606,2026-06-01 00:00:00,2026-06-01 00:00:00,5,890.16,0.00,890.16,890.16,1047.25,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG015,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
100426|1|V000004,100426,1,V000004,1842,EDK|,202606,2026-06-16 00:00:00,2026-06-16 00:00:00,1,1482.91,0.00,1482.91,1482.91,1744.60,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
100427|1|V000005,100427,1,V000005,1905,OIS1|,202604,2026-04-17 00:00:00,2026-04-17 00:00:00,1,2366.05,0.00,2366.05,2366.05,2783.59,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Managed Accounts — OIS1
100428|1|V000005,100428,1,V000005,1884,OIS1|,202604,2026-04-18 00:00:00,2026-04-18 00:00:00,5,685.01,0.00,685.01,685.01,805.89,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Managed Accounts — OIS1
100429|1|V000005,100429,1,V000005,1877,JPMC|,202604,2026-04-21 00:00:00,2026-04-21 00:00:00,2,1741.95,0.00,1741.95,1741.95,2049.35,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG012,STD,daily_trade_details,Managed Accounts — JPMC
100430|1|V000005,100430,1,V000005,1919,JPMC|,202604,2026-04-27 00:00:00,2026-04-27 00:00:00,4,2222.03,0.00,2222.03,2222.03,2614.15,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Managed Accounts — JPMC
100431|1|V000005,100431,1,V000005,1884,MAP|,202604,2026-04-15 00:00:00,2026-04-15 00:00:00,3,2017.85,0.00,2017.85,2017.85,2373.94,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Managed Accounts — MAP
100432|1|V000005,100432,1,V000005,1877,MAP|,202604,2026-04-18 00:00:00,2026-04-18 00:00:00,1,0.00,501.30,501.30,0.00,589.76,0.85,9E,false,0.00,0.00,0.00,0.0,0.00,RPG012,STD,daily_trade_details,Managed Accounts — MAP
100433|1|V000005,100433,1,V000005,1940,ITMF|,202604,2026-04-14 00:00:00,2026-04-14 00:00:00,4,2189.72,0.00,2189.72,2189.72,2576.15,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Life & Annuities — ITMF
100434|1|V000005,100434,1,V000005,1926,ITMF|,202604,2026-04-01 00:00:00,2026-04-01 00:00:00,4,1749.50,0.00,1749.50,1749.50,2058.23,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Life & Annuities — ITMF
100435|1|V000005,100435,1,V000005,1884,ADVA|,202604,2026-04-20 00:00:00,2026-04-20 00:00:00,1,1530.12,0.00,1530.12,1530.12,1800.14,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Life & Annuities — ADVA
100436|1|V000005,100436,1,V000005,1940,ADVA|,202604,2026-04-12 00:00:00,2026-04-12 00:00:00,5,404.69,0.00,404.69,404.69,476.10,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Life & Annuities — ADVA
100437|1|V000005,100437,1,V000005,1884,529T|,202604,2026-04-20 00:00:00,2026-04-20 00:00:00,1,966.62,0.00,966.62,966.62,1137.20,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,529 Plans
100438|1|V000005,100438,1,V000005,1905,529T|,202604,2026-04-13 00:00:00,2026-04-13 00:00:00,1,2060.13,0.00,2060.13,2060.13,2423.68,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,529 Plans
100439|1|V000005,100439,1,V000005,1926,DAF|,202604,2026-04-24 00:00:00,2026-04-24 00:00:00,4,659.54,0.00,659.54,659.54,775.93,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Donor Advised Funds
100440|1|V000005,100440,1,V000005,1933,DAF|,202604,2026-04-10 00:00:00,2026-04-10 00:00:00,3,978.45,0.00,978.45,978.45,1151.12,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Donor Advised Funds
100441|1|V000005,100441,1,V000005,1877,STRT|,202604,2026-04-04 00:00:00,2026-04-04 00:00:00,1,1573.11,0.00,1573.11,1573.11,1850.71,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG012,STD,daily_trade_details,Structured Products
100442|1|V000005,100442,1,V000005,1877,STRT|,202604,2026-04-18 00:00:00,2026-04-18 00:00:00,1,1617.25,0.00,1617.25,1617.25,1902.65,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG012,STD,daily_trade_details,Structured Products
100443|1|V000005,100443,1,V000005,1905,ELIS|OP,202604,2026-04-24 00:00:00,2026-04-24 00:00:00,3,783.12,0.00,783.12,783.12,921.32,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Options
100444|1|V000005,100444,1,V000005,1898,ELIS|OP,202604,2026-04-17 00:00:00,2026-04-17 00:00:00,2,1249.11,0.00,1249.11,1249.11,1469.54,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG015,STD,daily_trade_details,Options
100445|1|V000005,100445,1,V000005,1891,MUFD|,202604,2026-04-09 00:00:00,2026-04-09 00:00:00,2,723.18,0.00,723.18,723.18,850.80,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Mutual Funds
100446|1|V000005,100446,1,V000005,1884,MUFD|,202604,2026-04-28 00:00:00,2026-04-28 00:00:00,1,717.12,0.00,717.12,717.12,843.67,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Mutual Funds
100447|1|V000005,100447,1,V000005,1933,FCXX|,202604,2026-04-10 00:00:00,2026-04-10 00:00:00,1,1360.91,0.00,1360.91,1360.91,1601.07,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Corporate Bonds
100448|1|V000005,100448,1,V000005,1905,FCXX|,202604,2026-04-16 00:00:00,2026-04-16 00:00:00,3,525.87,0.00,525.87,525.87,618.67,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Fixed Income – Corporate Bonds
100449|1|V000005,100449,1,V000005,1912,FGXX|,202604,2026-04-04 00:00:00,2026-04-04 00:00:00,3,594.89,0.00,594.89,594.89,699.88,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Fixed Income – Government Bonds
100450|1|V000005,100450,1,V000005,1940,FGXX|,202604,2026-04-16 00:00:00,2026-04-16 00:00:00,4,460.56,0.00,460.56,460.56,541.84,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Government Bonds
100451|1|V000005,100451,1,V000005,1912,FCOT|,202604,2026-04-19 00:00:00,2026-04-19 00:00:00,2,1717.59,0.00,1717.59,1717.59,2020.69,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Fixed Income – Other
100452|1|V000005,100452,1,V000005,1940,FCOT|,202604,2026-04-14 00:00:00,2026-04-14 00:00:00,2,1603.78,0.00,1603.78,1603.78,1886.80,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Other
100453|1|V000005,100453,1,V000005,1877,FCCD|,202604,2026-04-23 00:00:00,2026-04-23 00:00:00,4,1020.39,0.00,1020.39,1020.39,1200.46,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG012,STD,daily_trade_details,Cash Management – Brokered CDs
100454|1|V000005,100454,1,V000005,1905,FCCD|,202604,2026-04-24 00:00:00,2026-04-24 00:00:00,3,2232.25,0.00,2232.25,2232.25,2626.18,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Cash Management – Brokered CDs
100455|1|V000005,100455,1,V000005,1926,VARI|,202604,2026-04-10 00:00:00,2026-04-10 00:00:00,4,1364.55,0.00,1364.55,1364.55,1605.35,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — VARI
100456|1|V000005,100456,1,V000005,1933,VARI|,202604,2026-04-03 00:00:00,2026-04-03 00:00:00,3,550.32,0.00,550.32,550.32,647.43,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — VARI
100457|1|V000005,100457,1,V000005,1891,DCCR|,202604,2026-04-24 00:00:00,2026-04-24 00:00:00,1,2349.98,0.00,2349.98,2349.98,2764.69,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Defined Contribution Advisory
100458|1|V000005,100458,1,V000005,1884,DCCR|,202604,2026-04-21 00:00:00,2026-04-21 00:00:00,1,2351.84,0.00,2351.84,2351.84,2766.87,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Defined Contribution Advisory
100459|1|V000005,100459,1,V000005,1940,LEND|SBL,202604,2026-04-07 00:00:00,2026-04-07 00:00:00,1,1631.47,0.00,1631.47,1631.47,1919.38,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Lending – Security Based Lending
100460|1|V000005,100460,1,V000005,1933,LEND|SBL,202604,2026-04-18 00:00:00,2026-04-18 00:00:00,4,899.42,0.00,899.42,899.42,1058.14,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Lending – Security Based Lending
100461|1|V000005,100461,1,V000005,1891,LEND|MGN,202604,2026-04-25 00:00:00,2026-04-25 00:00:00,5,1141.38,0.00,1141.38,1141.38,1342.80,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Lending – Margin
100462|1|V000005,100462,1,V000005,1905,LEND|MGN,202604,2026-04-03 00:00:00,2026-04-03 00:00:00,4,607.93,0.00,607.93,607.93,715.21,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Lending – Margin
100463|1|V000005,100463,1,V000005,1912,EDK|,202604,2026-04-28 00:00:00,2026-04-28 00:00:00,5,1454.98,0.00,1454.98,1454.98,1711.75,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
100464|1|V000005,100464,1,V000005,1891,EDK|,202604,2026-04-06 00:00:00,2026-04-06 00:00:00,2,2041.57,0.00,2041.57,2041.57,2401.85,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
100465|1|V000005,100465,1,V000005,1940,OIS1|,202605,2026-05-31 00:00:00,2026-05-31 00:00:00,2,2568.91,0.00,2568.91,2568.91,3022.25,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Managed Accounts — OIS1
100466|1|V000005,100466,1,V000005,1926,OIS1|,202605,2026-05-08 00:00:00,2026-05-08 00:00:00,1,0.00,2546.21,2546.21,0.00,2995.54,0.85,9E,false,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Managed Accounts — OIS1
100467|1|V000005,100467,1,V000005,1905,JPMC|,202605,2026-05-17 00:00:00,2026-05-17 00:00:00,3,0.00,1189.94,1189.94,0.00,1399.93,0.85,9E,false,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Managed Accounts — JPMC
100468|1|V000005,100468,1,V000005,1919,JPMC|,202605,2026-05-02 00:00:00,2026-05-02 00:00:00,1,1428.56,0.00,1428.56,1428.56,1680.66,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Managed Accounts — JPMC
100469|1|V000005,100469,1,V000005,1912,MAP|,202605,2026-05-21 00:00:00,2026-05-21 00:00:00,3,556.23,0.00,556.23,556.23,654.38,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Managed Accounts — MAP
100470|1|V000005,100470,1,V000005,1905,MAP|,202605,2026-05-13 00:00:00,2026-05-13 00:00:00,4,1687.93,0.00,1687.93,1687.93,1985.80,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Managed Accounts — MAP
100471|1|V000005,100471,1,V000005,1912,ITMF|,202605,2026-05-03 00:00:00,2026-05-03 00:00:00,5,1709.47,0.00,1709.47,1709.47,2011.14,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Trails – Life & Annuities — ITMF
100472|1|V000005,100472,1,V000005,1905,ITMF|,202605,2026-05-17 00:00:00,2026-05-17 00:00:00,4,1206.35,0.00,1206.35,1206.35,1419.24,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Trails – Life & Annuities — ITMF
100473|1|V000005,100473,1,V000005,1912,ADVA|,202605,2026-05-26 00:00:00,2026-05-26 00:00:00,4,2255.93,0.00,2255.93,2255.93,2654.04,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Trails – Life & Annuities — ADVA
100474|1|V000005,100474,1,V000005,1940,ADVA|,202605,2026-05-15 00:00:00,2026-05-15 00:00:00,2,326.21,0.00,326.21,326.21,383.77,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Trails – Life & Annuities — ADVA
100475|1|V000005,100475,1,V000005,1898,529T|,202605,2026-05-07 00:00:00,2026-05-07 00:00:00,2,494.01,0.00,494.01,494.01,581.19,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG015,STD,daily_trade_details,529 Plans
100476|1|V000005,100476,1,V000005,1891,529T|,202605,2026-05-27 00:00:00,2026-05-27 00:00:00,1,685.09,0.00,685.09,685.09,805.99,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,529 Plans
100477|1|V000005,100477,1,V000005,1898,DAF|,202605,2026-05-04 00:00:00,2026-05-04 00:00:00,4,1297.49,0.00,1297.49,1297.49,1526.46,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG015,STD,daily_trade_details,Donor Advised Funds
100478|1|V000005,100478,1,V000005,1926,DAF|,202605,2026-05-21 00:00:00,2026-05-21 00:00:00,4,1450.81,0.00,1450.81,1450.81,1706.84,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Donor Advised Funds
100479|1|V000005,100479,1,V000005,1877,STRT|,202605,2026-05-19 00:00:00,2026-05-19 00:00:00,2,890.56,0.00,890.56,890.56,1047.71,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG012,STD,daily_trade_details,Structured Products
100480|1|V000005,100480,1,V000005,1891,STRT|,202605,2026-05-02 00:00:00,2026-05-02 00:00:00,2,0.00,1809.12,1809.12,0.00,2128.38,0.85,9E,false,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Structured Products
100481|1|V000005,100481,1,V000005,1905,ELIS|OP,202605,2026-05-13 00:00:00,2026-05-13 00:00:00,5,2506.38,0.00,2506.38,2506.38,2948.69,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Options
100482|1|V000005,100482,1,V000005,1940,ELIS|OP,202605,2026-05-24 00:00:00,2026-05-24 00:00:00,3,1828.36,0.00,1828.36,1828.36,2151.01,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Options
100483|1|V000005,100483,1,V000005,1884,MUFD|,202605,2026-05-16 00:00:00,2026-05-16 00:00:00,4,826.10,0.00,826.10,826.10,971.88,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Mutual Funds
100484|1|V000005,100484,1,V000005,1891,MUFD|,202605,2026-05-05 00:00:00,2026-05-05 00:00:00,5,832.70,0.00,832.70,832.70,979.64,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Mutual Funds
100485|1|V000005,100485,1,V000005,1891,FCXX|,202605,2026-05-06 00:00:00,2026-05-06 00:00:00,3,1794.06,0.00,1794.06,1794.06,2110.65,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Corporate Bonds
100486|1|V000005,100486,1,V000005,1926,FCXX|,202605,2026-05-13 00:00:00,2026-05-13 00:00:00,4,1730.55,0.00,1730.55,1730.55,2035.94,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Corporate Bonds
100487|1|V000005,100487,1,V000005,1891,FGXX|,202605,2026-05-28 00:00:00,2026-05-28 00:00:00,5,568.95,0.00,568.95,568.95,669.35,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Government Bonds
100488|1|V000005,100488,1,V000005,1919,FGXX|,202605,2026-05-06 00:00:00,2026-05-06 00:00:00,4,2278.02,0.00,2278.02,2278.02,2680.02,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Government Bonds
100489|1|V000005,100489,1,V000005,1940,FCOT|,202605,2026-05-18 00:00:00,2026-05-18 00:00:00,5,1738.36,0.00,1738.36,1738.36,2045.13,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Other
100490|1|V000005,100490,1,V000005,1884,FCOT|,202605,2026-05-29 00:00:00,2026-05-29 00:00:00,5,532.34,0.00,532.34,532.34,626.28,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Fixed Income – Other
100491|1|V000005,100491,1,V000005,1933,FCCD|,202605,2026-05-25 00:00:00,2026-05-25 00:00:00,4,2280.42,0.00,2280.42,2280.42,2682.84,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Cash Management – Brokered CDs
100492|1|V000005,100492,1,V000005,1933,FCCD|,202605,2026-05-23 00:00:00,2026-05-23 00:00:00,5,1311.94,0.00,1311.94,1311.94,1543.46,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Cash Management – Brokered CDs
100493|1|V000005,100493,1,V000005,1919,VARI|,202605,2026-05-26 00:00:00,2026-05-26 00:00:00,4,856.79,0.00,856.79,856.79,1007.99,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Life & Annuities — VARI
100494|1|V000005,100494,1,V000005,1912,VARI|,202605,2026-05-25 00:00:00,2026-05-25 00:00:00,5,1712.73,0.00,1712.73,1712.73,2014.98,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG017,STD,daily_trade_details,Life & Annuities — VARI
100495|1|V000005,100495,1,V000005,1884,DCCR|,202605,2026-05-25 00:00:00,2026-05-25 00:00:00,2,1323.38,0.00,1323.38,1323.38,1556.91,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Defined Contribution Advisory
100496|1|V000005,100496,1,V000005,1884,DCCR|,202605,2026-05-14 00:00:00,2026-05-14 00:00:00,3,984.82,0.00,984.82,984.82,1158.61,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Defined Contribution Advisory
100497|1|V000005,100497,1,V000005,1898,LEND|SBL,202605,2026-05-01 00:00:00,2026-05-01 00:00:00,5,323.52,0.00,323.52,323.52,380.61,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG015,STD,daily_trade_details,Lending – Security Based Lending
100498|1|V000005,100498,1,V000005,1933,LEND|SBL,202605,2026-05-23 00:00:00,2026-05-23 00:00:00,3,0.00,590.99,590.99,0.00,695.28,0.85,9E,false,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Lending – Security Based Lending
100499|1|V000005,100499,1,V000005,1919,LEND|MGN,202605,2026-05-21 00:00:00,2026-05-21 00:00:00,5,1172.88,0.00,1172.88,1172.88,1379.86,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Lending – Margin
100500|1|V000005,100500,1,V000005,1905,LEND|MGN,202605,2026-05-19 00:00:00,2026-05-19 00:00:00,3,932.53,0.00,932.53,932.53,1097.10,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,RPG016,STD,daily_trade_details,Lending – Margin
100501|1|V000005,100501,1,V000005,1940,EDK|,202605,2026-05-25 00:00:00,2026-05-25 00:00:00,2,966.47,0.00,966.47,966.47,1137.03,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
100502|1|V000005,100502,1,V000005,1919,EDK|,202605,2026-05-06 00:00:00,2026-05-06 00:00:00,3,1624.79,0.00,1624.79,1624.79,1911.51,0.85,__NONE__,true,0.00,0.00,0.00,0.0,0.00,,STD,daily_trade_details,Referrals & Revenue Share – Everyday 401K
