mr_id,advisor_sid,month_id,product_id,group_id,class_id,credited_amt,non_credited_amt,txn_count,distinct_accounts
V000005|202606|PRDP|,V000005,202606,PRDP|,cash_mgmt_prdp,RECURRING,2564.69,0.0,2,2
V000005|202606|STRT|,V000005,202606,STRT|,twhs_structured,NON_RECURRING,2221.74,0.0,2,2
V000005|202606|UMA|,V000005,202606,UMA|,managed_uma,RECURRING,792.47,0.0,2,2
V000005|202606|VARI|,V000005,202606,VARI|,life_annuities,NON_RECURRING,1264.09,0.0,2,2
V000006|202604|ALTI|,V000006,202604,ALTI|,alternative_investments,NON_RECURRING,4432.92,0.0,2,1
V000006|202604|DAF|,V000006,202604,DAF|,donor_advised_funds,RECURRING,1345.72,0.0,2,2
V000006|202604|ELIS|EQ,V000006,202604,ELIS|EQ,twhs_equities,NON_RECURRING,2057.56,0.0,2,2
V000006|202604|ELIS|OP,V000006,202604,ELIS|OP,twhs_options,NON_RECURRING,4258.93,0.0,2,2
V000006|202604|FIX|,V000006,202604,FIX|,life_annuities,NON_RECURRING,3902.69,0.0,2,2
V000006|202604|FMXX|,V000006,202604,FMXX|,twhs_fi_municipal,NON_RECURRING,4485.68,0.0,2,2
V000006|202604|MAP|,V000006,202604,MAP|,managed_accounts,RECURRING,3372.42,0.0,2,2
V000006|202604|MISC|,V000006,202604,MISC|,unmapped,NON_RECURRING,730.31,0.0,1,1
V000006|202604|MUFD|,V000006,202604,MUFD|,twhs_mutual_funds,NON_RECURRING,3835.15,0.0,2,2
V000006|202604|OISC|,V000006,202604,OISC|,managed_accounts,RECURRING,3407.82,0.0,2,2
V000006|202604|PRDP|,V000006,202604,PRDP|,cash_mgmt_prdp,RECURRING,2652.77,0.0,2,2
V000006|202604|VARI|,V000006,202604,VARI|,life_annuities,NON_RECURRING,3353.47,0.0,2,2
V000006|202605|ALTI|,V000006,202605,ALTI|,alternative_investments,NON_RECURRING,4866.29,0.0,2,2
V000006|202605|DAF|,V000006,202605,DAF|,donor_advised_funds,RECURRING,1537.98,0.0,2,2
V000006|202605|ELIS|EQ,V000006,202605,ELIS|EQ,twhs_equities,NON_RECURRING,2965.85,0.0,2,1
V000006|202605|ELIS|OP,V000006,202605,ELIS|OP,twhs_options,NON_RECURRING,2736.51,0.0,2,1
V000006|202605|FIX|,V000006,202605,FIX|,life_annuities,NON_RECURRING,2046.3,0.0,2,2
V000006|202605|FMXX|,V000006,202605,FMXX|,twhs_fi_municipal,NON_RECURRING,2973.72,0.0,2,2
V000006|202605|MAP|,V000006,202605,MAP|,managed_accounts,RECURRING,2532.09,0.0,2,2
V000006|202605|MISC|,V000006,202605,MISC|,unmapped,NON_RECURRING,752.41,0.0,1,1
V000006|202605|MUFD|,V000006,202605,MUFD|,twhs_mutual_funds,NON_RECURRING,3350.38,0.0,2,1
V000006|202605|OISC|,V000006,202605,OISC|,managed_accounts,RECURRING,1763.59,0.0,2,2
V000006|202605|PRDP|,V000006,202605,PRDP|,cash_mgmt_prdp,RECURRING,4504.62,0.0,2,2
V000006|202605|VARI|,V000006,202605,VARI|,life_annuities,NON_RECURRING,3092.53,0.0,2,1
V000006|202606|ALTI|,V000006,202606,ALTI|,alternative_investments,NON_RECURRING,2339.03,0.0,2,2
V000006|202606|DAF|,V000006,202606,DAF|,donor_advised_funds,RECURRING,3550.75,0.0,2,2
V000006|202606|ELIS|EQ,V000006,202606,ELIS|EQ,twhs_equities,NON_RECURRING,2672.27,0.0,2,2
V000006|202606|ELIS|OP,V000006,202606,ELIS|OP,twhs_options,NON_RECURRING,2949.8,0.0,2,2
V000006|202606|FIX|,V000006,202606,FIX|,life_annuities,NON_RECURRING,1271.48,0.0,2,2
V000006|202606|FMXX|,V000006,202606,FMXX|,twhs_fi_municipal,NON_RECURRING,3280.83,0.0,2,1
V000006|202606|MAP|,V000006,202606,MAP|,managed_accounts,RECURRING,1957.29,2274.55,2,1
V000006|202606|MUFD|,V000006,202606,MUFD|,twhs_mutual_funds,NON_RECURRING,2055.88,0.0,2,2
V000006|202606|OISC|,V000006,202606,OISC|,managed_accounts,RECURRING,1341.64,0.0,2,2
V000006|202606|PRDP|,V000006,202606,PRDP|,cash_mgmt_prdp,RECURRING,2808.13,0.0,2,2
V000006|202606|VARI|,V000006,202606,VARI|,life_annuities,NON_RECURRING,1327.44,0.0,2,2
V000007|202604|ADVA|,V000007,202604,ADVA|,trails_life_annuities,RECURRING,2112.7,0.0,2,2
V000007|202604|ALTI|,V000007,202604,ALTI|,alternative_investments,NON_RECURRING,1100.19,0.0,2,2
V000007|202604|ATMF|,V000007,202604,ATMF|,trails_mutual_funds,RECURRING,3706.1,0.0,2,2
V000007|202604|DAF|,V000007,202604,DAF|,donor_advised_funds,RECURRING,3573.84,0.0,2,2
V000007|202604|EDK|,V000007,202604,EDK|,referrals_everyday_401k,NON_RECURRING,1768.42,0.0,2,1
V000007|202604|ELIS|EQ,V000007,202604,ELIS|EQ,twhs_equities,NON_RECURRING,2102.02,0.0,2,2
V000007|202604|ELIS|OP,V000007,202604,ELIS|OP,twhs_options,NON_RECURRING,912.96,1902.95,2,2
V000007|202604|FCXX|,V000007,202604,FCXX|,twhs_fi_corporate,NON_RECURRING,2367.09,0.0,2,2
V000007|202604|FGXX|,V000007,202604,FGXX|,twhs_fi_government,NON_RECURRING,3951.43,0.0,2,2
V000007|202604|ITMF|,V000007,202604,ITMF|,trails_life_annuities,RECURRING,2453.56,0.0,2,2
V000007|202604|JPMC|,V000007,202604,JPMC|,managed_accounts,RECURRING,3162.87,0.0,2,2
V000007|202604|LEND|MGN,V000007,202604,LEND|MGN,lending_margin,NON_RECURRING,3915.22,0.0,2,1
V000007|202604|LEND|SBL,V000007,202604,LEND|SBL,lending_sbl,NON_RECURRING,589.4,1986.33,2,2
V000007|202604|LIFE|,V000007,202604,LIFE|,life_annuities,NON_RECURRING,3093.7,0.0,2,2
V000007|202604|MAP|,V000007,202604,MAP|,managed_accounts,RECURRING,2789.31,0.0,2,2
V000007|202604|MUFD|,V000007,202604,MUFD|,twhs_mutual_funds,NON_RECURRING,1322.55,0.0,2,2
V000007|202604|OISC|,V000007,202604,OISC|,managed_accounts,RECURRING,3849.4,0.0,2,2
V000007|202604|PCS|,V000007,202604,PCS|,referrals_sit_partnership,RECURRING,3983.79,0.0,2,2
V000007|202604|PRDP|,V000007,202604,PRDP|,cash_mgmt_prdp,RECURRING,3849.89,0.0,2,2
V000007|202604|VARI|,V000007,202604,VARI|,life_annuities,NON_RECURRING,1046.38,1128.98,2,2
V000007|202605|ADVA|,V000007,202605,ADVA|,trails_life_annuities,RECURRING,4159.44,0.0,2,2
V000007|202605|ALTI|,V000007,202605,ALTI|,alternative_investments,NON_RECURRING,1727.45,497.32,2,2
V000007|202605|ATMF|,V000007,202605,ATMF|,trails_mutual_funds,RECURRING,2776.09,0.0,2,2
V000007|202605|DAF|,V000007,202605,DAF|,donor_advised_funds,RECURRING,4010.09,0.0,2,2
V000007|202605|EDK|,V000007,202605,EDK|,referrals_everyday_401k,NON_RECURRING,2342.73,0.0,2,2
V000007|202605|ELIS|EQ,V000007,202605,ELIS|EQ,twhs_equities,NON_RECURRING,3778.4,0.0,2,1
V000007|202605|ELIS|OP,V000007,202605,ELIS|OP,twhs_options,NON_RECURRING,3749.61,0.0,2,2
V000007|202605|FCXX|,V000007,202605,FCXX|,twhs_fi_corporate,NON_RECURRING,2671.56,0.0,2,2
V000007|202605|FGXX|,V000007,202605,FGXX|,twhs_fi_government,NON_RECURRING,2349.47,0.0,2,2
V000007|202605|ITMF|,V000007,202605,ITMF|,trails_life_annuities,RECURRING,3548.83,0.0,2,2
V000007|202605|JPMC|,V000007,202605,JPMC|,managed_accounts,RECURRING,1641.41,0.0,2,2
V000007|202605|LEND|MGN,V000007,202605,LEND|MGN,lending_margin,NON_RECURRING,675.19,1036.04,2,2
V000007|202605|LEND|SBL,V000007,202605,LEND|SBL,lending_sbl,NON_RECURRING,5046.11,0.0,2,2
V000007|202605|LIFE|,V000007,202605,LIFE|,life_annuities,NON_RECURRING,3866.55,0.0,2,2
V000007|202605|MAP|,V000007,202605,MAP|,managed_accounts,RECURRING,2309.48,0.0,2,2
V000007|202605|MUFD|,V000007,202605,MUFD|,twhs_mutual_funds,NON_RECURRING,2051.04,0.0,2,2
V000007|202605|OISC|,V000007,202605,OISC|,managed_accounts,RECURRING,3656.76,0.0,2,2
V000007|202605|PCS|,V000007,202605,PCS|,referrals_sit_partnership,RECURRING,3910.96,0.0,2,2
V000007|202605|PRDP|,V000007,202605,PRDP|,cash_mgmt_prdp,RECURRING,2767.21,0.0,2,2
V000007|202605|VARI|,V000007,202605,VARI|,life_annuities,NON_RECURRING,2828.58,0.0,2,2
V000007|202606|ADVA|,V000007,202606,ADVA|,trails_life_annuities,RECURRING,3572.08,0.0,2,2
V000007|202606|ALTI|,V000007,202606,ALTI|,alternative_investments,NON_RECURRING,4473.7,0.0,2,2
V000007|202606|ATMF|,V000007,202606,ATMF|,trails_mutual_funds,RECURRING,3609.3,0.0,2,2
V000007|202606|DAF|,V000007,202606,DAF|,donor_advised_funds,RECURRING,860.35,0.0,2,2
V000007|202606|EDK|,V000007,202606,EDK|,referrals_everyday_401k,NON_RECURRING,3810.93,0.0,2,2
V000007|202606|ELIS|EQ,V000007,202606,ELIS|EQ,twhs_equities,NON_RECURRING,2162.74,0.0,2,2
V000007|202606|ELIS|OP,V000007,202606,ELIS|OP,twhs_options,NON_RECURRING,3968.24,0.0,2,2
V000007|202606|FCXX|,V000007,202606,FCXX|,twhs_fi_corporate,NON_RECURRING,2590.79,2012.1,2,2
V000007|202606|FGXX|,V000007,202606,FGXX|,twhs_fi_government,NON_RECURRING,4803.93,0.0,2,2
V000007|202606|ITMF|,V000007,202606,ITMF|,trails_life_annuities,RECURRING,2042.79,635.38,2,2
V000007|202606|JPMC|,V000007,202606,JPMC|,managed_accounts,RECURRING,2472.44,0.0,2,1
V000007|202606|LEND|MGN,V000007,202606,LEND|MGN,lending_margin,NON_RECURRING,4339.2,0.0,2,2
V000007|202606|LEND|SBL,V000007,202606,LEND|SBL,lending_sbl,NON_RECURRING,2060.71,0.0,2,1
V000007|202606|LIFE|,V000007,202606,LIFE|,life_annuities,NON_RECURRING,2602.46,0.0,2,1
V000007|202606|MAP|,V000007,202606,MAP|,managed_accounts,RECURRING,1471.21,0.0,2,1
V000007|202606|MUFD|,V000007,202606,MUFD|,twhs_mutual_funds,NON_RECURRING,2320.5,0.0,2,2
V000007|202606|OISC|,V000007,202606,OISC|,managed_accounts,RECURRING,3640.55,0.0,2,2
V000007|202606|PCS|,V000007,202606,PCS|,referrals_sit_partnership,RECURRING,3619.73,0.0,2,2
V000007|202606|PRDP|,V000007,202606,PRDP|,cash_mgmt_prdp,RECURRING,1909.1,0.0,2,2
V000007|202606|VARI|,V000007,202606,VARI|,life_annuities,NON_RECURRING,1761.8,0.0,2,2
V000008|202604|529T|,V000008,202604,529T|,plans_529,RECURRING,3481.67,0.0,2,2
V000008|202604|ALTI|,V000008,202604,ALTI|,alternative_investments,NON_RECURRING,4342.6,0.0,2,2
V000008|202604|DAF|,V000008,202604,DAF|,donor_advised_funds,RECURRING,2875.8,0.0,2,2
V000008|202604|DCCR|,V000008,202604,DCCR|,defined_contribution_advisory,NON_RECURRING,4112.0,0.0,2,1
V000008|202604|EDK|,V000008,202604,EDK|,referrals_everyday_401k,NON_RECURRING,2814.2,0.0,2,2
V000008|202604|ELIS|EQ,V000008,202604,ELIS|EQ,twhs_equities,NON_RECURRING,3061.37,0.0,2,2
V000008|202604|ELIS|OP,V000008,202604,ELIS|OP,twhs_options,NON_RECURRING,2573.3,0.0,2,2
V000008|202604|FCCD|,V000008,202604,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,570.37,2060.41,2,2
V000008|202604|FCXX|,V000008,202604,FCXX|,twhs_fi_corporate,NON_RECURRING,2014.52,0.0,2,1
V000008|202604|FGXX|,V000008,202604,FGXX|,twhs_fi_government,NON_RECURRING,3306.82,0.0,2,2
V000008|202604|FIX|,V000008,202604,FIX|,life_annuities,NON_RECURRING,3811.53,0.0,2,2
V000008|202604|FMXX|,V000008,202604,FMXX|,twhs_fi_municipal,NON_RECURRING,4882.61,0.0,2,2
V000008|202604|LEND|MGN,V000008,202604,LEND|MGN,lending_margin,NON_RECURRING,1963.82,0.0,2,2
V000008|202604|LEND|SBL,V000008,202604,LEND|SBL,lending_sbl,NON_RECURRING,1861.1,0.0,2,2
V000008|202604|LIFE|,V000008,202604,LIFE|,life_annuities,NON_RECURRING,550.44,634.36,2,1
V000008|202604|MUFD|,V000008,202604,MUFD|,twhs_mutual_funds,NON_RECURRING,1850.88,0.0,2,2
V000008|202604|OIS1|,V000008,202604,OIS1|,managed_accounts,RECURRING,1442.42,0.0,2,2
V000008|202604|PCS|,V000008,202604,PCS|,referrals_sit_partnership,RECURRING,1882.08,1231.19,2,2
V000008|202604|PRDP|,V000008,202604,PRDP|,cash_mgmt_prdp,RECURRING,1519.15,0.0,2,2
V000008|202604|STRT|,V000008,202604,STRT|,twhs_structured,NON_RECURRING,2798.06,0.0,2,2
V000008|202604|UMA|,V000008,202604,UMA|,managed_uma,RECURRING,3080.33,0.0,2,2
V000008|202604|VARI|,V000008,202604,VARI|,life_annuities,NON_RECURRING,412.51,1682.8,2,2
V000008|202605|529T|,V000008,202605,529T|,plans_529,RECURRING,3962.69,0.0,2,2
V000008|202605|ALTI|,V000008,202605,ALTI|,alternative_investments,NON_RECURRING,3589.24,0.0,2,1
V000008|202605|DAF|,V000008,202605,DAF|,donor_advised_funds,RECURRING,2434.5,0.0,2,2
V000008|202605|DCCR|,V000008,202605,DCCR|,defined_contribution_advisory,NON_RECURRING,3160.04,0.0,2,2
V000008|202605|EDK|,V000008,202605,EDK|,referrals_everyday_401k,NON_RECURRING,3087.01,0.0,2,2
V000008|202605|ELIS|EQ,V000008,202605,ELIS|EQ,twhs_equities,NON_RECURRING,2558.47,0.0,2,1
V000008|202605|ELIS|OP,V000008,202605,ELIS|OP,twhs_options,NON_RECURRING,3195.32,0.0,2,2
V000008|202605|FCCD|,V000008,202605,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,2800.34,0.0,2,1
V000008|202605|FCXX|,V000008,202605,FCXX|,twhs_fi_corporate,NON_RECURRING,2833.94,0.0,2,2
V000008|202605|FGXX|,V000008,202605,FGXX|,twhs_fi_government,NON_RECURRING,2529.93,1421.9,2,2
V000008|202605|FIX|,V000008,202605,FIX|,life_annuities,NON_RECURRING,2200.18,0.0,2,2
V000008|202605|FMXX|,V000008,202605,FMXX|,twhs_fi_municipal,NON_RECURRING,3154.58,0.0,2,2
V000008|202605|LEND|MGN,V000008,202605,LEND|MGN,lending_margin,NON_RECURRING,2483.57,1389.54,2,2
V000008|202605|LEND|SBL,V000008,202605,LEND|SBL,lending_sbl,NON_RECURRING,2257.07,0.0,2,2
V000008|202605|LIFE|,V000008,202605,LIFE|,life_annuities,NON_RECURRING,2590.26,0.0,2,2
V000008|202605|MUFD|,V000008,202605,MUFD|,twhs_mutual_funds,NON_RECURRING,3514.91,0.0,2,2
V000008|202605|OIS1|,V000008,202605,OIS1|,managed_accounts,RECURRING,2910.81,0.0,2,2
V000008|202605|PCS|,V000008,202605,PCS|,referrals_sit_partnership,RECURRING,0.0,2858.47,2,2
V000008|202605|PRDP|,V000008,202605,PRDP|,cash_mgmt_prdp,RECURRING,3145.43,0.0,2,2
V000008|202605|STRT|,V000008,202605,STRT|,twhs_structured,NON_RECURRING,2973.72,0.0,2,2
V000008|202605|UMA|,V000008,202605,UMA|,managed_uma,RECURRING,3056.19,0.0,2,2
V000008|202605|VARI|,V000008,202605,VARI|,life_annuities,NON_RECURRING,1849.05,0.0,2,2
V000008|202606|529T|,V000008,202606,529T|,plans_529,RECURRING,3313.55,0.0,2,2
V000008|202606|ALTI|,V000008,202606,ALTI|,alternative_investments,NON_RECURRING,2673.04,0.0,2,2
V000008|202606|DAF|,V000008,202606,DAF|,donor_advised_funds,RECURRING,4160.73,0.0,2,1
V000008|202606|DCCR|,V000008,202606,DCCR|,defined_contribution_advisory,NON_RECURRING,1317.75,0.0,2,1
V000008|202606|EDK|,V000008,202606,EDK|,referrals_everyday_401k,NON_RECURRING,3978.67,0.0,2,2
V000008|202606|ELIS|EQ,V000008,202606,ELIS|EQ,twhs_equities,NON_RECURRING,4827.23,0.0,2,2
V000008|202606|ELIS|OP,V000008,202606,ELIS|OP,twhs_options,NON_RECURRING,841.05,2526.17,2,2
V000008|202606|FCCD|,V000008,202606,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,2690.69,0.0,2,2
V000008|202606|FCXX|,V000008,202606,FCXX|,twhs_fi_corporate,NON_RECURRING,981.5,0.0,2,2
V000008|202606|FGXX|,V000008,202606,FGXX|,twhs_fi_government,NON_RECURRING,1830.74,0.0,2,2
V000008|202606|FIX|,V000008,202606,FIX|,life_annuities,NON_RECURRING,4118.74,0.0,2,2
V000008|202606|FMXX|,V000008,202606,FMXX|,twhs_fi_municipal,NON_RECURRING,4897.68,0.0,2,2
V000008|202606|LEND|MGN,V000008,202606,LEND|MGN,lending_margin,NON_RECURRING,3821.35,0.0,2,2
V000008|202606|LEND|SBL,V000008,202606,LEND|SBL,lending_sbl,NON_RECURRING,1839.4,0.0,2,2
V000008|202606|LIFE|,V000008,202606,LIFE|,life_annuities,NON_RECURRING,4226.24,0.0,2,1
V000008|202606|MUFD|,V000008,202606,MUFD|,twhs_mutual_funds,NON_RECURRING,1853.74,0.0,2,2
V000008|202606|OIS1|,V000008,202606,OIS1|,managed_accounts,RECURRING,2801.02,0.0,2,2
V000008|202606|PCS|,V000008,202606,PCS|,referrals_sit_partnership,RECURRING,2367.18,0.0,2,2
V000008|202606|PRDP|,V000008,202606,PRDP|,cash_mgmt_prdp,RECURRING,4111.39,0.0,2,2
V000008|202606|STRT|,V000008,202606,STRT|,twhs_structured,NON_RECURRING,3240.88,0.0,2,2
V000008|202606|UMA|,V000008,202606,UMA|,managed_uma,RECURRING,2837.76,0.0,2,2
V000008|202606|VARI|,V000008,202606,VARI|,life_annuities,NON_RECURRING,2233.38,0.0,2,2
V000009|202604|529T|,V000009,202604,529T|,plans_529,RECURRING,4223.58,0.0,2,2
V000009|202604|ATMF|,V000009,202604,ATMF|,trails_mutual_funds,RECURRING,2540.77,0.0,2,2
V000009|202604|DCCR|,V000009,202604,DCCR|,defined_contribution_advisory,NON_RECURRING,648.7,1801.59,2,2
V000009|202604|EDK|,V000009,202604,EDK|,referrals_everyday_401k,NON_RECURRING,2424.11,0.0,2,2
V000009|202604|ELIS|EQ,V000009,202604,ELIS|EQ,twhs_equities,NON_RECURRING,1495.89,324.33,2,2
V000009|202604|FCCD|,V000009,202604,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,2564.63,0.0,2,2
V000009|202604|FCOT|,V000009,202604,FCOT|,twhs_fi_other,NON_RECURRING,4179.9,0.0,2,2
V000009|202604|FCXX|,V000009,202604,FCXX|,twhs_fi_corporate,NON_RECURRING,0.0,879.36,1,1
V000009|202604|FGXX|,V000009,202604,FGXX|,twhs_fi_government,NON_RECURRING,4755.93,0.0,2,2
V000009|202604|FIX|,V000009,202604,FIX|,life_annuities,NON_RECURRING,2507.08,0.0,2,2
V000009|202604|ITMF|,V000009,202604,ITMF|,trails_life_annuities,RECURRING,3380.55,0.0,2,2
V000009|202604|JPMC|,V000009,202604,JPMC|,managed_accounts,RECURRING,3747.0,0.0,2,2
V000009|202604|LEND|MGN,V000009,202604,LEND|MGN,lending_margin,NON_RECURRING,2714.38,0.0,2,2
V000009|202604|LIFE|,V000009,202604,LIFE|,life_annuities,NON_RECURRING,3918.77,0.0,2,2
V000009|202604|MUFD|,V000009,202604,MUFD|,twhs_mutual_funds,NON_RECURRING,1508.11,0.0,1,1
V000009|202604|OISC|,V000009,202604,OISC|,managed_accounts,RECURRING,2031.35,0.0,1,1
V000009|202604|PRDP|,V000009,202604,PRDP|,cash_mgmt_prdp,RECURRING,4822.24,0.0,2,2
V000009|202604|VARI|,V000009,202604,VARI|,life_annuities,NON_RECURRING,3271.09,0.0,2,2
V000009|202605|529T|,V000009,202605,529T|,plans_529,RECURRING,4238.01,0.0,2,2
V000009|202605|ATMF|,V000009,202605,ATMF|,trails_mutual_funds,RECURRING,1950.29,761.52,2,2
V000009|202605|DCCR|,V000009,202605,DCCR|,defined_contribution_advisory,NON_RECURRING,2043.45,0.0,2,2
V000009|202605|EDK|,V000009,202605,EDK|,referrals_everyday_401k,NON_RECURRING,1907.7,0.0,2,2
V000009|202605|ELIS|EQ,V000009,202605,ELIS|EQ,twhs_equities,NON_RECURRING,2755.16,0.0,2,2
V000009|202605|FCCD|,V000009,202605,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,0.0,4675.79,2,2
V000009|202605|FCOT|,V000009,202605,FCOT|,twhs_fi_other,NON_RECURRING,1433.94,0.0,2,2
V000009|202605|FCXX|,V000009,202605,FCXX|,twhs_fi_corporate,NON_RECURRING,2819.05,0.0,2,2
V000009|202605|FGXX|,V000009,202605,FGXX|,twhs_fi_government,NON_RECURRING,2899.68,0.0,2,1
V000009|202605|FIX|,V000009,202605,FIX|,life_annuities,NON_RECURRING,2038.91,0.0,2,2
V000009|202605|ITMF|,V000009,202605,ITMF|,trails_life_annuities,RECURRING,3056.66,0.0,2,2
V000009|202605|JPMC|,V000009,202605,JPMC|,managed_accounts,RECURRING,1559.21,0.0,2,1
V000009|202605|LEND|MGN,V000009,202605,LEND|MGN,lending_margin,NON_RECURRING,2187.22,0.0,2,2
V000009|202605|LIFE|,V000009,202605,LIFE|,life_annuities,NON_RECURRING,3016.93,0.0,2,2
V000009|202605|MUFD|,V000009,202605,MUFD|,twhs_mutual_funds,NON_RECURRING,2194.95,0.0,2,2
V000009|202605|OISC|,V000009,202605,OISC|,managed_accounts,RECURRING,2003.21,1031.38,3,3
V000009|202605|PRDP|,V000009,202605,PRDP|,cash_mgmt_prdp,RECURRING,1710.01,0.0,2,2
V000009|202605|VARI|,V000009,202605,VARI|,life_annuities,NON_RECURRING,1903.91,0.0,2,2
V000009|202606|529T|,V000009,202606,529T|,plans_529,RECURRING,1639.15,0.0,2,2
V000009|202606|ATMF|,V000009,202606,ATMF|,trails_mutual_funds,RECURRING,3340.61,0.0,2,2
V000009|202606|DCCR|,V000009,202606,DCCR|,defined_contribution_advisory,NON_RECURRING,3655.04,0.0,2,2
V000009|202606|EDK|,V000009,202606,EDK|,referrals_everyday_401k,NON_RECURRING,1343.71,0.0,2,2
V000009|202606|ELIS|EQ,V000009,202606,ELIS|EQ,twhs_equities,NON_RECURRING,3191.92,0.0,2,1
V000009|202606|FCCD|,V000009,202606,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,1850.96,0.0,2,2
V000009|202606|FCOT|,V000009,202606,FCOT|,twhs_fi_other,NON_RECURRING,3422.27,0.0,2,2
V000009|202606|FCXX|,V000009,202606,FCXX|,twhs_fi_corporate,NON_RECURRING,3454.42,0.0,2,2
V000009|202606|FGXX|,V000009,202606,FGXX|,twhs_fi_government,NON_RECURRING,4101.51,0.0,2,2
V000009|202606|FIX|,V000009,202606,FIX|,life_annuities,NON_RECURRING,2874.75,0.0,2,1
V000009|202606|ITMF|,V000009,202606,ITMF|,trails_life_annuities,RECURRING,2180.46,0.0,2,2
V000009|202606|JPMC|,V000009,202606,JPMC|,managed_accounts,RECURRING,3117.73,0.0,2,2
V000009|202606|LEND|MGN,V000009,202606,LEND|MGN,lending_margin,NON_RECURRING,2782.34,0.0,2,2
V000009|202606|LIFE|,V000009,202606,LIFE|,life_annuities,NON_RECURRING,2962.23,0.0,2,2
V000009|202606|MUFD|,V000009,202606,MUFD|,twhs_mutual_funds,NON_RECURRING,2367.28,0.0,2,2
V000009|202606|OISC|,V000009,202606,OISC|,managed_accounts,RECURRING,4010.56,0.0,3,3
V000009|202606|PRDP|,V000009,202606,PRDP|,cash_mgmt_prdp,RECURRING,1378.82,0.0,2,2
V000009|202606|VARI|,V000009,202606,VARI|,life_annuities,NON_RECURRING,1756.83,1065.68,2,1
V000010|202604|529T|,V000010,202604,529T|,plans_529,RECURRING,1389.98,734.84,2,2
V000010|202604|ALTI|,V000010,202604,ALTI|,alternative_investments,NON_RECURRING,2448.9,0.0,2,2
V000010|202604|ATMF|,V000010,202604,ATMF|,trails_mutual_funds,RECURRING,3547.54,0.0,2,2
V000010|202604|DAF|,V000010,202604,DAF|,donor_advised_funds,RECURRING,1246.89,0.0,1,1
V000010|202604|ELIS|EQ,V000010,202604,ELIS|EQ,twhs_equities,NON_RECURRING,2756.5,0.0,2,2
V000010|202604|ELIS|OP,V000010,202604,ELIS|OP,twhs_options,NON_RECURRING,1937.17,847.18,2,1
V000010|202604|FCCD|,V000010,202604,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,1389.99,0.0,1,1
V000010|202604|FCXX|,V000010,202604,FCXX|,twhs_fi_corporate,NON_RECURRING,4076.83,0.0,2,2
V000010|202604|FIX|,V000010,202604,FIX|,life_annuities,NON_RECURRING,4024.07,0.0,2,2
V000010|202604|FMXX|,V000010,202604,FMXX|,twhs_fi_municipal,NON_RECURRING,2377.47,0.0,2,2
V000010|202604|LIFE|,V000010,202604,LIFE|,life_annuities,NON_RECURRING,4093.44,0.0,2,2
V000010|202604|MUFD|,V000010,202604,MUFD|,twhs_mutual_funds,NON_RECURRING,898.94,0.0,1,1
V000010|202604|OIS1|,V000010,202604,OIS1|,managed_accounts,RECURRING,2811.0,0.0,2,2
V000010|202604|PCS|,V000010,202604,PCS|,referrals_sit_partnership,RECURRING,557.66,2489.84,2,2
V000010|202604|PRDP|,V000010,202604,PRDP|,cash_mgmt_prdp,RECURRING,3314.64,0.0,2,2
V000010|202604|STRT|,V000010,202604,STRT|,twhs_structured,NON_RECURRING,3018.14,0.0,2,1
V000010|202605|529T|,V000010,202605,529T|,plans_529,RECURRING,794.15,0.0,2,2
V000010|202605|ALTI|,V000010,202605,ALTI|,alternative_investments,NON_RECURRING,4113.53,0.0,2,2
V000010|202605|ATMF|,V000010,202605,ATMF|,trails_mutual_funds,RECURRING,1002.21,0.0,2,2
V000010|202605|DAF|,V000010,202605,DAF|,donor_advised_funds,RECURRING,2386.9,0.0,2,2
V000010|202605|EDK|,V000010,202605,EDK|,referrals_everyday_401k,NON_RECURRING,2695.2,0.0,2,2
V000010|202605|ELIS|EQ,V000010,202605,ELIS|EQ,twhs_equities,NON_RECURRING,2802.7,0.0,2,2
V000010|202605|ELIS|OP,V000010,202605,ELIS|OP,twhs_options,NON_RECURRING,3953.33,0.0,2,2
V000010|202605|FCCD|,V000010,202605,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,3797.3,0.0,2,2
V000010|202605|FCXX|,V000010,202605,FCXX|,twhs_fi_corporate,NON_RECURRING,3730.71,0.0,2,2
V000010|202605|FGXX|,V000010,202605,FGXX|,twhs_fi_government,NON_RECURRING,2874.01,0.0,2,2
V000010|202605|FIX|,V000010,202605,FIX|,life_annuities,NON_RECURRING,4046.73,0.0,2,2
V000010|202605|FMXX|,V000010,202605,FMXX|,twhs_fi_municipal,NON_RECURRING,1960.09,0.0,2,1
V000010|202605|LIFE|,V000010,202605,LIFE|,life_annuities,NON_RECURRING,2789.08,0.0,2,2
V000010|202605|MUFD|,V000010,202605,MUFD|,twhs_mutual_funds,NON_RECURRING,3712.72,0.0,2,2
V000010|202605|OIS1|,V000010,202605,OIS1|,managed_accounts,RECURRING,4384.38,0.0,2,2
V000010|202605|PCS|,V000010,202605,PCS|,referrals_sit_partnership,RECURRING,3096.88,0.0,2,2
