from_id,to_id
101076|1|V000013,V000013
101077|1|V000013,V000013
101078|1|V000013,V000013
101079|1|V000013,V000013
101080|1|V000013,V000013
101081|1|V000013,V000013
101082|1|V000013,V000013
101083|1|V000013,V000013
101084|1|V000013,V000013
101085|1|V000013,V000013
101086|1|V000013,V000013
101087|1|V000013,V000013
101088|1|V000013,V000013
101089|1|V000013,V000013
101090|1|V000013,V000013
101091|1|V000013,V000013
101092|1|V000013,V000013
101093|1|V000013,V000013
101094|1|V000013,V000013
101095|1|V000014,V000014
101096|1|V000014,V000014
101097|1|V000014,V000014
101098|1|V000014,V000014
101099|1|V000014,V000014
101100|1|V000014,V000014
101101|1|V000014,V000014
101102|1|V000014,V000014
101103|1|V000014,V000014
101104|1|V000014,V000014
101105|1|V000014,V000014
101106|1|V000014,V000014
101107|1|V000014,V000014
101108|1|V000014,V000014
101109|1|V000014,V000014
101110|1|V000014,V000014
101111|1|V000014,V000014
101112|1|V000014,V000014
101113|1|V000014,V000014
101114|1|V000014,V000014
101115|1|V000014,V000014
101116|1|V000014,V000014
101117|1|V000014,V000014
101118|1|V000014,V000014
101119|1|V000014,V000014
101120|1|V000014,V000014
101121|1|V000014,V000014
101122|1|V000014,V000014
101123|1|V000014,V000014
101124|1|V000014,V000014
101125|1|V000014,V000014
101126|1|V000014,V000014
101127|1|V000014,V000014
101128|1|V000014,V000014
101129|1|V000014,V000014
101130|1|V000014,V000014
101131|1|V000014,V000014
101132|1|V000014,V000014
101133|1|V000014,V000014
101134|1|V000014,V000014
101135|1|V000014,V000014
101136|1|V000014,V000014
101137|1|V000014,V000014
101138|1|V000014,V000014
101139|1|V000014,V000014
101140|1|V000014,V000014
101141|1|V000014,V000014
101142|1|V000014,V000014
101143|1|V000014,V000014
101144|1|V000014,V000014
101145|1|V000014,V000014
101146|1|V000014,V000014
101147|1|V000014,V000014
101148|1|V000014,V000014
101149|1|V000014,V000014
101150|1|V000014,V000014
101151|1|V000014,V000014
101152|1|V000014,V000014
101153|1|V000014,V000014
101154|1|V000014,V000014
101155|1|V000014,V000014
101156|1|V000014,V000014
101157|1|V000014,V000014
101158|1|V000014,V000014
101159|1|V000014,V000014
101160|1|V000014,V000014
101161|1|V000014,V000014
101162|1|V000014,V000014
101163|1|V000014,V000014
101164|1|V000014,V000014
101165|1|V000014,V000014
101166|1|V000014,V000014
101167|1|V000014,V000014
101168|1|V000014,V000014
101169|1|V000014,V000014
101170|1|V000014,V000014
101171|1|V000014,V000014
101172|1|V000014,V000014
101173|1|V000014,V000014
101174|1|V000014,V000014
101175|1|V000014,V000014
101176|1|V000014,V000014
101177|1|V000014,V000014
101178|1|V000014,V000014
101179|1|V000014,V000014
101180|1|V000014,V000014
101181|1|V000014,V000014
101182|1|V000014,V000014
101183|1|V000014,V000014
101184|1|V000014,V000014
101185|1|V000014,V000014
101186|1|V000014,V000014
101187|1|V000014,V000014
101188|1|V000014,V000014
101189|1|V000014,V000014
101190|1|V000014,V000014
101191|1|V000014,V000014
101192|1|V000014,V000014
101193|1|V000014,V000014
101194|1|V000014,V000014
101195|1|V000014,V000014
101196|1|V000014,V000014
101197|1|V000014,V000014
101198|1|V000014,V000014
101199|1|V000014,V000014
101200|1|V000015,V000015
101201|1|V000015,V000015
101202|1|V000015,V000015
101203|1|V000015,V000015
101204|1|V000015,V000015
101205|1|V000015,V000015
101206|1|V000015,V000015
101207|1|V000015,V000015
101208|1|V000015,V000015
101209|1|V000015,V000015
101210|1|V000015,V000015
101211|1|V000015,V000015
101212|1|V000015,V000015
101213|1|V000015,V000015
101214|1|V000015,V000015
101215|1|V000015,V000015
101216|1|V000015,V000015
101217|1|V000015,V000015
101218|1|V000015,V000015
101219|1|V000015,V000015
101220|1|V000015,V000015
101221|1|V000015,V000015
101222|1|V000015,V000015
101223|1|V000015,V000015
101224|1|V000015,V000015
101225|1|V000015,V000015
101226|1|V000015,V000015
101227|1|V000015,V000015
101228|1|V000015,V000015
101229|1|V000015,V000015
101230|1|V000015,V000015
101231|1|V000015,V000015
101232|1|V000015,V000015
101233|1|V000015,V000015
101234|1|V000015,V000015
101235|1|V000015,V000015
101236|1|V000015,V000015
101237|1|V000015,V000015
101238|1|V000015,V000015
101239|1|V000015,V000015
101240|1|V000015,V000015
101241|1|V000015,V000015
101242|1|V000015,V000015
101243|1|V000015,V000015
101244|1|V000015,V000015
101245|1|V000015,V000015
101246|1|V000015,V000015
101247|1|V000015,V000015
101248|1|V000015,V000015
101249|1|V000015,V000015
101250|1|V000015,V000015
101251|1|V000015,V000015
101252|1|V000015,V000015
101253|1|V000015,V000015
101254|1|V000015,V000015
101255|1|V000015,V000015
101256|1|V000015,V000015
101257|1|V000015,V000015
101258|1|V000015,V000015
101259|1|V000015,V000015
101260|1|V000015,V000015
101261|1|V000015,V000015
101262|1|V000015,V000015
101263|1|V000015,V000015
101264|1|V000015,V000015
101265|1|V000015,V000015
101266|1|V000015,V000015
101267|1|V000015,V000015
101268|1|V000015,V000015
101269|1|V000015,V000015
101270|1|V000016,V000016
101271|1|V000016,V000016
101272|1|V000016,V000016
101273|1|V000016,V000016
101274|1|V000016,V000016
101275|1|V000016,V000016
101276|1|V000016,V000016
101277|1|V000016,V000016
101278|1|V000016,V000016
101279|1|V000016,V000016
101280|1|V000016,V000016
101281|1|V000016,V000016
101282|1|V000016,V000016
101283|1|V000016,V000016
101284|1|V000016,V000016
101285|1|V000016,V000016
101286|1|V000016,V000016
101287|1|V000016,V000016
101288|1|V000016,V000016
101289|1|V000016,V000016
101290|1|V000016,V000016
101291|1|V000016,V000016
101292|1|V000016,V000016
101293|1|V000016,V000016
101294|1|V000016,V000016
101295|1|V000016,V000016
101296|1|V000016,V000016
101297|1|V000016,V000016
101298|1|V000016,V000016
101299|1|V000016,V000016
101300|1|V000016,V000016
101301|1|V000016,V000016
101302|1|V000016,V000016
101303|1|V000016,V000016
101304|1|V000016,V000016
101305|1|V000016,V000016
101306|1|V000016,V000016
101307|1|V000016,V000016
101308|1|V000016,V000016
101309|1|V000016,V000016
101310|1|V000016,V000016
101311|1|V000016,V000016
101312|1|V000016,V000016
101313|1|V000016,V000016
101314|1|V000016,V000016
101315|1|V000016,V000016
101316|1|V000016,V000016
101317|1|V000016,V000016
101318|1|V000016,V000016
101319|1|V000016,V000016
101320|1|V000016,V000016
101321|1|V000016,V000016
101322|1|V000016,V000016
101323|1|V000016,V000016
101324|1|V000016,V000016
101325|1|V000016,V000016
101326|1|V000016,V000016
101327|1|V000016,V000016
101328|1|V000016,V000016
101329|1|V000016,V000016
101330|1|V000016,V000016
101331|1|V000016,V000016
101332|1|V000016,V000016
101333|1|V000016,V000016
101334|1|V000016,V000016
101335|1|V000016,V000016
101336|1|V000016,V000016
101337|1|V000016,V000016
101338|1|V000016,V000016
101339|1|V000016,V000016
101340|1|V000016,V000016
101341|1|V000016,V000016
101342|1|V000016,V000016
101343|1|V000016,V000016
101344|1|V000016,V000016
101345|1|V000017,V000017
101346|1|V000017,V000017
101347|1|V000017,V000017
101348|1|V000017,V000017
101349|1|V000017,V000017
101350|1|V000017,V000017
101351|1|V000017,V000017
101352|1|V000017,V000017
101353|1|V000017,V000017
101354|1|V000017,V000017
101355|1|V000017,V000017
101356|1|V000017,V000017
101357|1|V000017,V000017
101358|1|V000017,V000017
101359|1|V000017,V000017
101360|1|V000017,V000017
101361|1|V000017,V000017
101362|1|V000017,V000017
101363|1|V000017,V000017
101364|1|V000017,V000017
101365|1|V000017,V000017
101366|1|V000017,V000017
101367|1|V000017,V000017
101368|1|V000017,V000017
101369|1|V000017,V000017
101370|1|V000017,V000017
101371|1|V000017,V000017
101372|1|V000017,V000017
101373|1|V000017,V000017
101374|1|V000017,V000017
101375|1|V000017,V000017
101376|1|V000017,V000017
101377|1|V000017,V000017
101378|1|V000017,V000017
101379|1|V000017,V000017
101380|1|V000017,V000017
101381|1|V000017,V000017
101382|1|V000017,V000017
101383|1|V000017,V000017
101384|1|V000017,V000017
101385|1|V000017,V000017
101386|1|V000017,V000017
101387|1|V000017,V000017
101388|1|V000017,V000017
101389|1|V000017,V000017
101390|1|V000017,V000017
101391|1|V000017,V000017
101392|1|V000017,V000017
101393|1|V000017,V000017
101394|1|V000017,V000017
101395|1|V000017,V000017
101396|1|V000017,V000017
101397|1|V000017,V000017
101398|1|V000017,V000017
101399|1|V000017,V000017
101400|1|V000017,V000017
101401|1|V000017,V000017
101402|1|V000017,V000017
101403|1|V000017,V000017
101404|1|V000017,V000017
101405|1|V000017,V000017
101406|1|V000017,V000017
101407|1|V000017,V000017
101408|1|V000017,V000017
101409|1|V000017,V000017
101410|1|V000017,V000017
101411|1|V000017,V000017
101412|1|V000017,V000017
101413|1|V000017,V000017
101414|1|V000017,V000017
101415|1|V000017,V000017
101416|1|V000017,V000017
101417|1|V000017,V000017
101418|1|V000017,V000017
101419|1|V000017,V000017
101420|1|V000017,V000017
101421|1|V000017,V000017
101422|1|V000017,V000017
101423|1|V000017,V000017
101424|1|V000017,V000017
101425|1|V000018,V000018
101426|1|V000018,V000018
101427|1|V000018,V000018
101428|1|V000018,V000018
101429|1|V000018,V000018
101430|1|V000018,V000018
101431|1|V000018,V000018
101432|1|V000018,V000018
101433|1|V000018,V000018
101434|1|V000018,V000018
101435|1|V000018,V000018
101436|1|V000018,V000018
101437|1|V000018,V000018
101438|1|V000018,V000018
101439|1|V000018,V000018
101440|1|V000018,V000018
101441|1|V000018,V000018
101442|1|V000018,V000018
101443|1|V000018,V000018
101444|1|V000018,V000018
101445|1|V000018,V000018
101446|1|V000018,V000018
101447|1|V000018,V000018
101448|1|V000018,V000018
101449|1|V000018,V000018
101450|1|V000018,V000018
101451|1|V000018,V000018
101452|1|V000018,V000018
101453|1|V000018,V000018
101454|1|V000018,V000018
101455|1|V000018,V000018
101456|1|V000018,V000018
101457|1|V000018,V000018
101458|1|V000018,V000018
101459|1|V000018,V000018
101460|1|V000018,V000018
101461|1|V000018,V000018
101462|1|V000018,V000018
101463|1|V000018,V000018
101464|1|V000018,V000018
101465|1|V000018,V000018
101466|1|V000018,V000018
101467|1|V000018,V000018
101468|1|V000018,V000018
101469|1|V000018,V000018
101470|1|V000018,V000018
101471|1|V000018,V000018
101472|1|V000018,V000018
101473|1|V000018,V000018
101474|1|V000018,V000018
101475|1|V000018,V000018
101476|1|V000018,V000018
101477|1|V000018,V000018
101478|1|V000018,V000018
101479|1|V000018,V000018
101480|1|V000018,V000018
101481|1|V000018,V000018
101482|1|V000018,V000018
101483|1|V000018,V000018
101484|1|V000018,V000018
101485|1|V000018,V000018
101486|1|V000018,V000018
101487|1|V000018,V000018
101488|1|V000018,V000018
101489|1|V000018,V000018
101490|1|V000018,V000018
101491|1|V000018,V000018
101492|1|V000018,V000018
101493|1|V000018,V000018
101494|1|V000018,V000018
101495|1|V000018,V000018
101496|1|V000018,V000018
101497|1|V000018,V000018
101498|1|V000018,V000018
101499|1|V000018,V000018
101500|1|V000018,V000018
101501|1|V000018,V000018
101502|1|V000018,V000018
101503|1|V000018,V000018
101504|1|V000018,V000018
101505|1|V000018,V000018
101506|1|V000018,V000018
101507|1|V000018,V000018
101508|1|V000018,V000018
101509|1|V000018,V000018
101510|1|V000018,V000018
101511|1|V000018,V000018
101512|1|V000018,V000018
101513|1|V000018,V000018
101514|1|V000018,V000018
101515|1|V000018,V000018
101516|1|V000018,V000018
101517|1|V000018,V000018
101518|1|V000018,V000018
101519|1|V000018,V000018
101520|1|V000018,V000018
101521|1|V000018,V000018
101522|1|V000018,V000018
101523|1|V000018,V000018
101524|1|V000018,V000018
101525|1|V000019,V000019
101526|1|V000019,V000019
101527|1|V000019,V000019
101528|1|V000019,V000019
101529|1|V000019,V000019
101530|1|V000019,V000019
101531|1|V000019,V000019
101532|1|V000019,V000019
101533|1|V000019,V000019
101534|1|V000019,V000019
101535|1|V000019,V000019
101536|1|V000019,V000019
101537|1|V000019,V000019
101538|1|V000019,V000019
101539|1|V000019,V000019
101540|1|V000019,V000019
101541|1|V000019,V000019
101542|1|V000019,V000019
101543|1|V000019,V000019
101544|1|V000019,V000019
101545|1|V000019,V000019
101546|1|V000019,V000019
101547|1|V000019,V000019
101548|1|V000019,V000019
101549|1|V000019,V000019
101550|1|V000019,V000019
101551|1|V000019,V000019
101552|1|V000019,V000019
101553|1|V000019,V000019
101554|1|V000019,V000019
101555|1|V000019,V000019
101556|1|V000019,V000019
101557|1|V000019,V000019
101558|1|V000019,V000019
101559|1|V000019,V000019
101560|1|V000019,V000019
101561|1|V000019,V000019
101562|1|V000019,V000019
101563|1|V000019,V000019
101564|1|V000019,V000019
101565|1|V000019,V000019
101566|1|V000019,V000019
101567|1|V000019,V000019
101568|1|V000019,V000019
101569|1|V000019,V000019
101570|1|V000019,V000019
101571|1|V000019,V000019
101572|1|V000019,V000019
101573|1|V000019,V000019
101574|1|V000019,V000019
101575|1|V000019,V000019
101576|1|V000019,V000019
101577|1|V000019,V000019
101578|1|V000019,V000019
101579|1|V000019,V000019
101580|1|V000019,V000019
101581|1|V000019,V000019
101582|1|V000019,V000019
101583|1|V000019,V000019
101584|1|V000019,V000019
101585|1|V000019,V000019
101586|1|V000019,V000019
101587|1|V000019,V000019
101588|1|V000019,V000019
101589|1|V000019,V000019
101590|1|V000019,V000019
101591|1|V000019,V000019
101592|1|V000019,V000019
101593|1|V000019,V000019
101594|1|V000019,V000019
101595|1|V000019,V000019
101596|1|V000019,V000019
101597|1|V000019,V000019
101598|1|V000019,V000019
101599|1|V000019,V000019
101600|1|V000019,V000019
101601|1|V000019,V000019
101602|1|V000019,V000019
101603|1|V000019,V000019
101604|1|V000019,V000019
101605|1|V000019,V000019
101606|1|V000019,V000019
101607|1|V000019,V000019
101608|1|V000019,V000019
101609|1|V000019,V000019
101610|1|V000020,V000020
101611|1|V000020,V000020
101612|1|V000020,V000020
101613|1|V000020,V000020
101614|1|V000020,V000020
101615|1|V000020,V000020
101616|1|V000020,V000020
101617|1|V000020,V000020
101618|1|V000020,V000020
101619|1|V000020,V000020
101620|1|V000020,V000020
101621|1|V000020,V000020
101622|1|V000020,V000020
101623|1|V000020,V000020
101624|1|V000020,V000020
101625|1|V000020,V000020
101626|1|V000020,V000020
101627|1|V000020,V000020
101628|1|V000020,V000020
101629|1|V000020,V000020
101630|1|V000020,V000020
101631|1|V000020,V000020
101632|1|V000020,V000020
101633|1|V000020,V000020
101634|1|V000020,V000020
101635|1|V000020,V000020
101636|1|V000020,V000020
101637|1|V000020,V000020
101638|1|V000020,V000020
101639|1|V000020,V000020
101640|1|V000020,V000020
101641|1|V000020,V000020
101642|1|V000020,V000020
101643|1|V000020,V000020
101644|1|V000020,V000020
101645|1|V000020,V000020
101646|1|V000020,V000020
101647|1|V000020,V000020
101648|1|V000020,V000020
101649|1|V000020,V000020
101650|1|V000020,V000020
101651|1|V000020,V000020
101652|1|V000020,V000020
101653|1|V000020,V000020
101654|1|V000020,V000020
101655|1|V000020,V000020
101656|1|V000020,V000020
101657|1|V000020,V000020
101658|1|V000020,V000020
101659|1|V000020,V000020
101660|1|V000020,V000020
101661|1|V000020,V000020
101662|1|V000020,V000020
101663|1|V000020,V000020
101664|1|V000020,V000020
101665|1|V000002,V000002
101666|1|V000002,V000002
101667|1|V000002,V000002
101668|1|V000002,V000002
101669|1|V000002,V000002
101670|1|V000002,V000002
101671|1|V000002,V000002
101672|1|V000002,V000002
101673|1|V000002,V000002
101674|1|V000002,V000002
101675|1|V000002,V000002
101676|1|V000002,V000002
101677|1|V000003,V000003
101678|1|V000003,V000003
101679|1|V000003,V000003
101680|1|V000003,V000003
101681|1|V000003,V000003
101682|1|V000003,V000003
101683|1|V000003,V000003
101684|1|V000003,V000003
101685|1|V000003,V000003
101686|1|V000003,V000003
101687|1|V000009,V000009
101688|1|V000009,V000009
101689|1|V000011,V000011
101690|1|V000011,V000011
101691|1|V000001,V000001
101692|1|V000001,V000001
101693|1|V000006,V000006
101694|1|V000006,V000006
