from_id,to_id
V000012|202606|VARI|,life_annuities
V000013|202604|529T|,plans_529
V000013|202604|ADVA|,trails_life_annuities
V000013|202604|ALTI|,alternative_investments
V000013|202604|ATMF|,trails_mutual_funds
V000013|202604|DAF|,donor_advised_funds
V000013|202604|DCCR|,defined_contribution_advisory
V000013|202604|EDK|,referrals_everyday_401k
V000013|202604|ELIS|EQ,twhs_equities
V000013|202604|ELIS|OP,twhs_options
V000013|202604|FCCD|,twhs_cash_mgmt_cds
V000013|202604|FMXX|,twhs_fi_municipal
V000013|202604|ITMF|,trails_life_annuities
V000013|202604|JPMC|,managed_accounts
V000013|202604|LEND|SBL,lending_sbl
V000013|202604|LIFE|,life_annuities
V000013|202604|OISC|,managed_accounts
V000013|202604|PCS|,referrals_sit_partnership
V000013|202604|PRDP|,cash_mgmt_prdp
V000014|202604|ALTI|,alternative_investments
V000014|202604|ATMF|,trails_mutual_funds
V000014|202604|DAF|,donor_advised_funds
V000014|202604|EDK|,referrals_everyday_401k
V000014|202604|ELIS|OP,twhs_options
V000014|202604|FCCD|,twhs_cash_mgmt_cds
V000014|202604|FGXX|,twhs_fi_government
V000014|202604|FIX|,life_annuities
V000014|202604|LIFE|,life_annuities
V000014|202604|MAP|,managed_accounts
V000014|202604|MMKT|,cash_mgmt_mmkt
V000014|202604|OIS1|,managed_accounts
V000014|202604|OISC|,managed_accounts
V000014|202604|PCS|,referrals_sit_partnership
V000014|202604|STRT|,twhs_structured
V000014|202604|UMA|,managed_uma
V000014|202604|VARI|,life_annuities
V000014|202605|ALTI|,alternative_investments
V000014|202605|ATMF|,trails_mutual_funds
V000014|202605|DAF|,donor_advised_funds
V000014|202605|EDK|,referrals_everyday_401k
V000014|202605|ELIS|OP,twhs_options
V000014|202605|FCCD|,twhs_cash_mgmt_cds
V000014|202605|FGXX|,twhs_fi_government
V000014|202605|FIX|,life_annuities
V000014|202605|LIFE|,life_annuities
V000014|202605|MAP|,managed_accounts
V000014|202605|MMKT|,cash_mgmt_mmkt
V000014|202605|OIS1|,managed_accounts
V000014|202605|OISC|,managed_accounts
V000014|202605|PCS|,referrals_sit_partnership
V000014|202605|STRT|,twhs_structured
V000014|202605|UMA|,managed_uma
V000014|202605|VARI|,life_annuities
V000014|202606|ALTI|,alternative_investments
V000014|202606|ATMF|,trails_mutual_funds
V000014|202606|DAF|,donor_advised_funds
V000014|202606|EDK|,referrals_everyday_401k
V000014|202606|ELIS|OP,twhs_options
V000014|202606|FCCD|,twhs_cash_mgmt_cds
V000014|202606|FGXX|,twhs_fi_government
V000014|202606|FIX|,life_annuities
V000014|202606|LIFE|,life_annuities
V000014|202606|MAP|,managed_accounts
V000014|202606|MMKT|,cash_mgmt_mmkt
V000014|202606|OIS1|,managed_accounts
V000014|202606|OISC|,managed_accounts
V000014|202606|PCS|,referrals_sit_partnership
V000014|202606|STRT|,twhs_structured
V000014|202606|UMA|,managed_uma
V000014|202606|VARI|,life_annuities
V000015|202604|ADVA|,trails_life_annuities
V000015|202604|ATMF|,trails_mutual_funds
V000015|202604|DAF|,donor_advised_funds
V000015|202604|DCCR|,defined_contribution_advisory
V000015|202604|EDK|,referrals_everyday_401k
V000015|202604|ELIS|EQ,twhs_equities
V000015|202604|ELIS|OP,twhs_options
V000015|202604|FCCD|,twhs_cash_mgmt_cds
V000015|202604|FIX|,life_annuities
V000015|202604|FMXX|,twhs_fi_municipal
V000015|202604|ITMF|,trails_life_annuities
V000015|202604|LEND|SBL,lending_sbl
V000015|202604|MMKT|,cash_mgmt_mmkt
V000015|202604|PRDP|,cash_mgmt_prdp
V000015|202604|UMA|,managed_uma
V000015|202604|VARI|,life_annuities
V000015|202605|ADVA|,trails_life_annuities
V000015|202605|ATMF|,trails_mutual_funds
V000015|202605|DAF|,donor_advised_funds
V000015|202605|DCCR|,defined_contribution_advisory
V000015|202605|EDK|,referrals_everyday_401k
V000015|202605|ELIS|EQ,twhs_equities
V000015|202605|ELIS|OP,twhs_options
V000015|202605|FCCD|,twhs_cash_mgmt_cds
V000015|202605|FIX|,life_annuities
V000015|202605|FMXX|,twhs_fi_municipal
V000015|202605|ITMF|,trails_life_annuities
V000015|202605|LEND|SBL,lending_sbl
V000015|202605|MMKT|,cash_mgmt_mmkt
V000015|202605|PRDP|,cash_mgmt_prdp
V000015|202605|UMA|,managed_uma
V000015|202605|VARI|,life_annuities
V000015|202606|ADVA|,trails_life_annuities
V000015|202606|ATMF|,trails_mutual_funds
V000015|202606|DAF|,donor_advised_funds
V000015|202606|DCCR|,defined_contribution_advisory
V000015|202606|EDK|,referrals_everyday_401k
V000015|202606|ELIS|EQ,twhs_equities
V000015|202606|ELIS|OP,twhs_options
V000015|202606|FCCD|,twhs_cash_mgmt_cds
V000015|202606|FIX|,life_annuities
V000015|202606|FMXX|,twhs_fi_municipal
V000015|202606|ITMF|,trails_life_annuities
V000015|202606|LEND|SBL,lending_sbl
V000015|202606|MMKT|,cash_mgmt_mmkt
V000015|202606|PRDP|,cash_mgmt_prdp
V000015|202606|UMA|,managed_uma
V000015|202606|VARI|,life_annuities
V000016|202604|ADVA|,trails_life_annuities
V000016|202604|DAF|,donor_advised_funds
V000016|202604|DCCR|,defined_contribution_advisory
V000016|202604|EDK|,referrals_everyday_401k
V000016|202604|ELIS|OP,twhs_options
V000016|202604|FCCD|,twhs_cash_mgmt_cds
V000016|202604|FGXX|,twhs_fi_government
V000016|202604|ITMF|,trails_life_annuities
V000016|202604|JPMC|,managed_accounts
V000016|202604|LEND|SBL,lending_sbl
V000016|202604|MAP|,managed_accounts
V000016|202604|OIS1|,managed_accounts
V000016|202604|OISC|,managed_accounts
V000016|202604|PRDP|,cash_mgmt_prdp
V000016|202604|STRT|,twhs_structured
V000016|202604|UMA|,managed_uma
V000016|202605|ADVA|,trails_life_annuities
V000016|202605|DAF|,donor_advised_funds
V000016|202605|DCCR|,defined_contribution_advisory
V000016|202605|EDK|,referrals_everyday_401k
V000016|202605|ELIS|OP,twhs_options
V000016|202605|FCCD|,twhs_cash_mgmt_cds
V000016|202605|FGXX|,twhs_fi_government
V000016|202605|ITMF|,trails_life_annuities
V000016|202605|JPMC|,managed_accounts
V000016|202605|LEND|SBL,lending_sbl
V000016|202605|MAP|,managed_accounts
V000016|202605|OIS1|,managed_accounts
V000016|202605|OISC|,managed_accounts
V000016|202605|PRDP|,cash_mgmt_prdp
V000016|202605|STRT|,twhs_structured
V000016|202605|UMA|,managed_uma
V000016|202606|ADVA|,trails_life_annuities
V000016|202606|DAF|,donor_advised_funds
V000016|202606|DCCR|,defined_contribution_advisory
V000016|202606|EDK|,referrals_everyday_401k
V000016|202606|ELIS|OP,twhs_options
V000016|202606|FCCD|,twhs_cash_mgmt_cds
V000016|202606|FGXX|,twhs_fi_government
V000016|202606|ITMF|,trails_life_annuities
V000016|202606|JPMC|,managed_accounts
V000016|202606|LEND|SBL,lending_sbl
V000016|202606|MAP|,managed_accounts
V000016|202606|OIS1|,managed_accounts
V000016|202606|OISC|,managed_accounts
V000016|202606|PRDP|,cash_mgmt_prdp
V000016|202606|STRT|,twhs_structured
V000016|202606|UMA|,managed_uma
V000017|202604|ALTI|,alternative_investments
V000017|202604|ATMF|,trails_mutual_funds
V000017|202604|ELIS|EQ,twhs_equities
V000017|202604|ELIS|OP,twhs_options
V000017|202604|FCCD|,twhs_cash_mgmt_cds
V000017|202604|FCOT|,twhs_fi_other
V000017|202604|FGXX|,twhs_fi_government
V000017|202604|FIX|,life_annuities
V000017|202604|FMXX|,twhs_fi_municipal
V000017|202604|ITMF|,trails_life_annuities
V000017|202604|JPMC|,managed_accounts
V000017|202604|LEND|MGN,lending_margin
V000017|202604|LEND|SBL,lending_sbl
V000017|202604|OIS1|,managed_accounts
V000017|202604|PCS|,referrals_sit_partnership
V000017|202604|PRDP|,cash_mgmt_prdp
V000017|202604|STRT|,twhs_structured
V000017|202604|UMA|,managed_uma
V000017|202604|VARI|,life_annuities
V000017|202605|ALTI|,alternative_investments
V000017|202605|ATMF|,trails_mutual_funds
V000017|202605|ELIS|EQ,twhs_equities
V000017|202605|ELIS|OP,twhs_options
V000017|202605|FCCD|,twhs_cash_mgmt_cds
V000017|202605|FCOT|,twhs_fi_other
V000017|202605|FGXX|,twhs_fi_government
V000017|202605|FIX|,life_annuities
V000017|202605|FMXX|,twhs_fi_municipal
V000017|202605|ITMF|,trails_life_annuities
V000017|202605|JPMC|,managed_accounts
V000017|202605|LEND|MGN,lending_margin
V000017|202605|LEND|SBL,lending_sbl
V000017|202605|OIS1|,managed_accounts
V000017|202605|PCS|,referrals_sit_partnership
V000017|202605|PRDP|,cash_mgmt_prdp
V000017|202605|STRT|,twhs_structured
V000017|202605|UMA|,managed_uma
V000017|202605|VARI|,life_annuities
V000017|202606|ALTI|,alternative_investments
V000017|202606|ATMF|,trails_mutual_funds
V000017|202606|ELIS|EQ,twhs_equities
V000017|202606|ELIS|OP,twhs_options
V000017|202606|FCCD|,twhs_cash_mgmt_cds
V000017|202606|FCOT|,twhs_fi_other
V000017|202606|FGXX|,twhs_fi_government
V000017|202606|FIX|,life_annuities
V000017|202606|FMXX|,twhs_fi_municipal
V000017|202606|ITMF|,trails_life_annuities
V000017|202606|JPMC|,managed_accounts
V000017|202606|LEND|MGN,lending_margin
V000017|202606|LEND|SBL,lending_sbl
V000017|202606|OIS1|,managed_accounts
V000017|202606|PCS|,referrals_sit_partnership
V000017|202606|PRDP|,cash_mgmt_prdp
V000017|202606|STRT|,twhs_structured
V000017|202606|UMA|,managed_uma
V000017|202606|VARI|,life_annuities
V000018|202604|529T|,plans_529
V000018|202604|ADVA|,trails_life_annuities
V000018|202604|ATMF|,trails_mutual_funds
V000018|202604|DAF|,donor_advised_funds
V000018|202604|FCOT|,twhs_fi_other
V000018|202604|FCXX|,twhs_fi_corporate
V000018|202604|FIX|,life_annuities
V000018|202604|FMXX|,twhs_fi_municipal
V000018|202604|ITMF|,trails_life_annuities
V000018|202604|JPMC|,managed_accounts
V000018|202604|LEND|MGN,lending_margin
V000018|202604|LEND|SBL,lending_sbl
V000018|202604|LIFE|,life_annuities
V000018|202604|MAP|,managed_accounts
V000018|202604|MUFD|,twhs_mutual_funds
V000018|202604|OIS1|,managed_accounts
V000018|202604|OISC|,managed_accounts
V000018|202604|PCS|,referrals_sit_partnership
V000018|202604|PRDP|,cash_mgmt_prdp
V000018|202604|STRT|,twhs_structured
V000018|202604|UMA|,managed_uma
V000018|202604|VARI|,life_annuities
V000018|202605|529T|,plans_529
V000018|202605|ADVA|,trails_life_annuities
V000018|202605|ATMF|,trails_mutual_funds
V000018|202605|DAF|,donor_advised_funds
V000018|202605|FCOT|,twhs_fi_other
V000018|202605|FCXX|,twhs_fi_corporate
V000018|202605|FIX|,life_annuities
V000018|202605|FMXX|,twhs_fi_municipal
V000018|202605|ITMF|,trails_life_annuities
V000018|202605|JPMC|,managed_accounts
V000018|202605|LEND|MGN,lending_margin
V000018|202605|LEND|SBL,lending_sbl
V000018|202605|LIFE|,life_annuities
V000018|202605|MAP|,managed_accounts
V000018|202605|MUFD|,twhs_mutual_funds
V000018|202605|OIS1|,managed_accounts
V000018|202605|OISC|,managed_accounts
V000018|202605|PCS|,referrals_sit_partnership
V000018|202605|PRDP|,cash_mgmt_prdp
V000018|202605|STRT|,twhs_structured
V000018|202605|UMA|,managed_uma
V000018|202605|VARI|,life_annuities
V000018|202606|529T|,plans_529
V000018|202606|ADVA|,trails_life_annuities
V000018|202606|ATMF|,trails_mutual_funds
V000018|202606|DAF|,donor_advised_funds
V000018|202606|FCOT|,twhs_fi_other
V000018|202606|FCXX|,twhs_fi_corporate
V000018|202606|FIX|,life_annuities
V000018|202606|FMXX|,twhs_fi_municipal
V000018|202606|ITMF|,trails_life_annuities
V000018|202606|JPMC|,managed_accounts
V000018|202606|LEND|MGN,lending_margin
V000018|202606|LEND|SBL,lending_sbl
V000018|202606|LIFE|,life_annuities
V000018|202606|MAP|,managed_accounts
V000018|202606|MUFD|,twhs_mutual_funds
V000018|202606|OIS1|,managed_accounts
V000018|202606|OISC|,managed_accounts
V000018|202606|PCS|,referrals_sit_partnership
V000018|202606|PRDP|,cash_mgmt_prdp
V000018|202606|STRT|,twhs_structured
V000018|202606|UMA|,managed_uma
V000018|202606|VARI|,life_annuities
V000019|202604|529T|,plans_529
V000019|202604|ADVA|,trails_life_annuities
V000019|202604|ALTI|,alternative_investments
V000019|202604|DCCR|,defined_contribution_advisory
V000019|202604|ELIS|OP,twhs_options
V000019|202604|FCCD|,twhs_cash_mgmt_cds
V000019|202604|FCOT|,twhs_fi_other
V000019|202604|FGXX|,twhs_fi_government
V000019|202604|FIX|,life_annuities
V000019|202604|FMXX|,twhs_fi_municipal
V000019|202604|ITMF|,trails_life_annuities
V000019|202604|LIFE|,life_annuities
V000019|202604|MAP|,managed_accounts
V000019|202604|MUFD|,twhs_mutual_funds
V000019|202604|PCS|,referrals_sit_partnership
V000019|202604|VARI|,life_annuities
V000019|202605|529T|,plans_529
V000019|202605|ADVA|,trails_life_annuities
V000019|202605|ALTI|,alternative_investments
V000019|202605|DCCR|,defined_contribution_advisory
V000019|202605|ELIS|OP,twhs_options
V000019|202605|FCCD|,twhs_cash_mgmt_cds
V000019|202605|FCOT|,twhs_fi_other
V000019|202605|FGXX|,twhs_fi_government
V000019|202605|FIX|,life_annuities
V000019|202605|FMXX|,twhs_fi_municipal
V000019|202605|ITMF|,trails_life_annuities
V000019|202605|LIFE|,life_annuities
V000019|202605|MAP|,managed_accounts
V000019|202605|MUFD|,twhs_mutual_funds
V000019|202605|PCS|,referrals_sit_partnership
V000019|202605|VARI|,life_annuities
V000019|202606|529T|,plans_529
V000019|202606|ADVA|,trails_life_annuities
V000019|202606|ALTI|,alternative_investments
V000019|202606|DCCR|,defined_contribution_advisory
V000019|202606|ELIS|OP,twhs_options
V000019|202606|FCCD|,twhs_cash_mgmt_cds
V000019|202606|FCOT|,twhs_fi_other
V000019|202606|FGXX|,twhs_fi_government
V000019|202606|FIX|,life_annuities
V000019|202606|FMXX|,twhs_fi_municipal
V000019|202606|ITMF|,trails_life_annuities
V000019|202606|LIFE|,life_annuities
V000019|202606|MAP|,managed_accounts
V000019|202606|MUFD|,twhs_mutual_funds
V000019|202606|PCS|,referrals_sit_partnership
V000019|202606|VARI|,life_annuities
V000020|202604|ADVA|,trails_life_annuities
V000020|202604|ALTI|,alternative_investments
V000020|202604|DCCR|,defined_contribution_advisory
V000020|202604|FCCD|,twhs_cash_mgmt_cds
V000020|202604|FCOT|,twhs_fi_other
V000020|202604|FGXX|,twhs_fi_government
V000020|202604|FMXX|,twhs_fi_municipal
V000020|202604|ITMF|,trails_life_annuities
V000020|202604|JPMC|,managed_accounts
V000020|202604|LEND|MGN,lending_margin
V000020|202604|MAP|,managed_accounts
V000020|202604|MMKT|,cash_mgmt_mmkt
V000020|202604|MUFD|,twhs_mutual_funds
V000020|202604|STRT|,twhs_structured
V000020|202604|VARI|,life_annuities
V000020|202605|ADVA|,trails_life_annuities
V000020|202605|ALTI|,alternative_investments
V000020|202605|DCCR|,defined_contribution_advisory
V000020|202605|FCCD|,twhs_cash_mgmt_cds
V000020|202605|FCOT|,twhs_fi_other
V000020|202605|FGXX|,twhs_fi_government
V000020|202605|FMXX|,twhs_fi_municipal
V000020|202605|ITMF|,trails_life_annuities
V000020|202605|JPMC|,managed_accounts
V000020|202605|LEND|MGN,lending_margin
V000020|202605|MAP|,managed_accounts
V000020|202605|MMKT|,cash_mgmt_mmkt
V000020|202605|MUFD|,twhs_mutual_funds
V000020|202605|STRT|,twhs_structured
V000020|202605|VARI|,life_annuities
V000020|202606|ADVA|,trails_life_annuities
V000020|202606|ALTI|,alternative_investments
V000020|202606|DCCR|,defined_contribution_advisory
V000020|202606|FCCD|,twhs_cash_mgmt_cds
V000020|202606|FCOT|,twhs_fi_other
V000020|202606|FGXX|,twhs_fi_government
V000020|202606|FMXX|,twhs_fi_municipal
V000020|202606|ITMF|,trails_life_annuities
V000020|202606|JPMC|,managed_accounts
V000020|202606|LEND|MGN,lending_margin
V000020|202606|MAP|,managed_accounts
V000020|202606|MMKT|,cash_mgmt_mmkt
V000020|202606|MUFD|,twhs_mutual_funds
V000020|202606|STRT|,twhs_structured
V000020|202606|VARI|,life_annuities
