from_id,to_id
101166|1|V000011,2346
101167|1|V000011,2346
101168|1|V000011,2346
101169|1|V000011,3011
101170|1|V000011,2311
101171|1|V000011,3011
101172|1|V000011,2360
101173|1|V000011,2311
101174|1|V000011,2339
101175|1|V000011,2353
101176|1|V000012,2381
101177|1|V000012,2402
101178|1|V000012,2388
101179|1|V000012,2367
101180|1|V000012,2423
101181|1|V000012,2416
101182|1|V000012,2430
101183|1|V000012,2367
101184|1|V000012,2402
101185|1|V000012,2416
101186|1|V000012,2402
101187|1|V000012,2409
101188|1|V000012,2423
101189|1|V000012,2402
101190|1|V000012,2409
101191|1|V000012,2409
101192|1|V000012,2367
101193|1|V000012,2374
101194|1|V000012,2409
101195|1|V000012,2430
101196|1|V000012,2395
101197|1|V000012,2395
101198|1|V000012,2395
101199|1|V000012,2416
101200|1|V000012,2416
101201|1|V000012,2388
101202|1|V000012,2409
101203|1|V000012,2423
101204|1|V000012,2423
101205|1|V000012,2423
101206|1|V000012,3046
101207|1|V000012,2402
101208|1|V000012,3018
101209|1|V000012,2416
101210|1|V000012,2430
101211|1|V000012,2430
101212|1|V000012,3018
101213|1|V000012,2374
101214|1|V000012,2416
101215|1|V000012,2374
101216|1|V000012,2388
101217|1|V000012,2430
101218|1|V000012,2430
101219|1|V000012,3046
101220|1|V000012,2381
101221|1|V000012,2423
101222|1|V000012,3046
101223|1|V000012,2430
101224|1|V000012,2395
101225|1|V000012,2402
101226|1|V000012,2381
101227|1|V000012,2395
101228|1|V000012,2374
101229|1|V000012,2416
101230|1|V000012,2409
101231|1|V000012,2381
101232|1|V000012,2381
101233|1|V000012,3018
101234|1|V000012,2402
101235|1|V000012,3046
101236|1|V000012,2430
101237|1|V000012,3018
101238|1|V000012,2423
101239|1|V000012,2423
101240|1|V000012,2381
101241|1|V000012,3046
101242|1|V000012,2430
101243|1|V000012,2402
101244|1|V000012,2402
101245|1|V000012,2381
101246|1|V000012,2381
101247|1|V000012,2430
101248|1|V000012,2395
101249|1|V000012,2395
101250|1|V000012,2388
101251|1|V000012,2423
101252|1|V000012,2367
101253|1|V000012,2367
101254|1|V000012,2395
101255|1|V000012,2423
101256|1|V000012,2416
101257|1|V000012,2402
101258|1|V000012,2409
101259|1|V000012,2416
101260|1|V000012,2367
101261|1|V000012,2395
101262|1|V000012,2430
101263|1|V000012,2430
101264|1|V000013,2451
101265|1|V000013,2458
101266|1|V000013,2465
101267|1|V000013,2472
101268|1|V000013,2437
101269|1|V000013,2500
101270|1|V000013,2479
101271|1|V000013,2493
101272|1|V000013,2493
101273|1|V000013,2444
101274|1|V000013,2472
101275|1|V000013,2444
101276|1|V000013,2458
101277|1|V000013,2458
101278|1|V000013,2458
101279|1|V000013,2486
101280|1|V000013,2458
101281|1|V000013,2500
101282|1|V000013,2500
101283|1|V000013,2451
101284|1|V000013,2465
101285|1|V000013,2500
101286|1|V000013,2479
101287|1|V000013,2479
101288|1|V000013,2486
101289|1|V000013,2437
101290|1|V000013,2437
101291|1|V000013,2437
101292|1|V000013,2444
101293|1|V000013,2444
101294|1|V000013,2437
101295|1|V000013,2458
101296|1|V000013,2472
101297|1|V000013,2500
101298|1|V000013,2444
101299|1|V000013,2472
101300|1|V000014,2542
101301|1|V000014,2507
101302|1|V000014,2549
101303|1|V000014,2514
101304|1|V000014,2570
101305|1|V000014,2570
101306|1|V000014,2507
101307|1|V000014,2528
101308|1|V000014,2549
101309|1|V000014,2507
101310|1|V000014,2556
101311|1|V000014,2507
101312|1|V000014,2528
101313|1|V000014,2528
101314|1|V000014,2507
101315|1|V000014,2542
101316|1|V000014,2542
101317|1|V000014,2549
101318|1|V000014,2528
101319|1|V000014,2570
101320|1|V000014,2570
101321|1|V000014,2542
101322|1|V000014,2563
101323|1|V000014,2556
101324|1|V000014,2549
101325|1|V000014,2556
101326|1|V000014,2563
101327|1|V000014,2535
101328|1|V000014,2507
101329|1|V000014,2549
101330|1|V000014,2521
101331|1|V000014,2521
101332|1|V000014,2528
101333|1|V000014,2549
101334|1|V000014,2542
101335|1|V000014,2514
101336|1|V000014,2563
101337|1|V000014,2514
101338|1|V000014,2542
101339|1|V000014,2528
101340|1|V000014,2535
101341|1|V000014,2549
101342|1|V000014,2556
101343|1|V000014,2549
101344|1|V000014,2528
101345|1|V000014,2556
101346|1|V000014,2549
101347|1|V000014,2556
101348|1|V000014,2535
101349|1|V000014,2549
101350|1|V000014,2535
101351|1|V000014,2521
101352|1|V000014,2570
101353|1|V000014,2549
101354|1|V000014,2542
101355|1|V000014,2514
101356|1|V000014,2570
101357|1|V000014,2535
101358|1|V000014,2556
101359|1|V000014,2549
101360|1|V000014,2549
101361|1|V000014,2521
101362|1|V000014,2521
101363|1|V000014,2563
101364|1|V000014,2521
101365|1|V000014,2563
101366|1|V000014,2556
101367|1|V000014,2542
101368|1|V000014,2570
101369|1|V000014,2521
101370|1|V000014,2521
101371|1|V000014,2528
101372|1|V000014,2535
101373|1|V000014,2556
101374|1|V000014,2514
101375|1|V000014,2549
101376|1|V000014,2556
101377|1|V000014,2549
101378|1|V000014,2507
101379|1|V000014,2542
101380|1|V000014,2514
101381|1|V000014,2556
101382|1|V000014,2570
101383|1|V000014,2521
101384|1|V000014,2521
101385|1|V000014,2563
101386|1|V000014,2514
101387|1|V000014,2507
101388|1|V000014,2542
101389|1|V000014,2507
101390|1|V000014,2528
101391|1|V000014,2521
101392|1|V000014,2542
101393|1|V000014,2549
101394|1|V000014,2542
101395|1|V000014,2528
101396|1|V000014,2570
101397|1|V000014,2535
101398|1|V000014,2570
101399|1|V000014,2549
101400|1|V000014,2542
101401|1|V000014,2556
101402|1|V000015,2598
101403|1|V000015,2577
101404|1|V000015,2619
101405|1|V000015,2612
101406|1|V000015,2577
101407|1|V000015,2591
101408|1|V000015,2633
101409|1|V000015,2577
101410|1|V000015,2598
101411|1|V000015,2598
101412|1|V000015,2626
101413|1|V000015,2598
101414|1|V000015,2584
101415|1|V000015,2598
101416|1|V000015,2591
101417|1|V000015,2598
101418|1|V000015,2605
101419|1|V000015,2619
101420|1|V000015,2619
101421|1|V000015,2577
101422|1|V000015,2640
101423|1|V000015,2619
101424|1|V000015,2640
101425|1|V000015,2598
101426|1|V000015,2612
101427|1|V000015,2619
101428|1|V000015,2619
101429|1|V000015,2640
101430|1|V000015,2633
101431|1|V000015,2619
101432|1|V000015,2577
101433|1|V000015,2591
101434|1|V000015,2605
101435|1|V000015,2577
101436|1|V000015,2619
101437|1|V000015,2598
101438|1|V000015,2605
101439|1|V000015,2640
101440|1|V000015,2584
101441|1|V000015,2605
101442|1|V000015,2577
101443|1|V000015,2584
101444|1|V000015,2619
101445|1|V000015,2598
101446|1|V000015,2640
101447|1|V000015,2598
101448|1|V000015,2640
101449|1|V000015,2584
101450|1|V000015,2640
101451|1|V000015,2577
101452|1|V000015,2577
101453|1|V000015,2640
101454|1|V000015,2626
101455|1|V000015,2612
101456|1|V000015,2619
101457|1|V000015,2584
101458|1|V000015,2577
101459|1|V000015,2612
101460|1|V000015,2633
101461|1|V000015,2577
101462|1|V000015,2626
101463|1|V000015,2584
101464|1|V000015,2584
101465|1|V000015,2633
101466|1|V000015,2577
101467|1|V000015,2626
101468|1|V000015,2633
101469|1|V000015,2584
101470|1|V000015,2619
101471|1|V000015,2584
101472|1|V000015,2584
101473|1|V000015,2640
101474|1|V000015,2633
101475|1|V000015,2605
101476|1|V000015,2640
101477|1|V000015,2612
101478|1|V000015,2577
101479|1|V000015,2619
101480|1|V000015,2633
101481|1|V000015,2577
101482|1|V000015,2598
101483|1|V000015,2591
101484|1|V000015,2640
101485|1|V000015,2605
101486|1|V000015,2626
101487|1|V000015,2591
101488|1|V000015,2577
101489|1|V000015,2619
101490|1|V000015,2577
101491|1|V000015,2612
101492|1|V000015,2605
101493|1|V000015,2619
101494|1|V000015,2577
101495|1|V000015,2640
101496|1|V000015,2598
101497|1|V000015,2612
101498|1|V000016,2689
101499|1|V000016,2647
101500|1|V000016,2654
101501|1|V000016,2661
101502|1|V000016,2668
101503|1|V000016,2689
101504|1|V000016,2696
101505|1|V000016,2682
101506|1|V000016,2703
101507|1|V000016,2675
101508|1|V000016,2689
101509|1|V000016,2710
101510|1|V000016,2661
101511|1|V000016,2703
101512|1|V000016,2710
101513|1|V000016,2668
101514|1|V000016,2661
101515|1|V000016,2647
101516|1|V000016,2703
101517|1|V000016,2703
101518|1|V000016,2647
101519|1|V000016,2696
101520|1|V000016,2682
101521|1|V000016,2647
101522|1|V000016,2661
101523|1|V000016,2661
101524|1|V000016,2675
101525|1|V000016,2654
101526|1|V000016,2703
101527|1|V000016,2682
101528|1|V000016,2661
101529|1|V000016,2689
101530|1|V000016,2654
101531|1|V000016,2682
101532|1|V000016,2661
101533|1|V000016,2689
101534|1|V000016,2654
101535|1|V000016,2696
101536|1|V000016,2703
101537|1|V000016,2682
101538|1|V000016,2703
101539|1|V000016,2661
101540|1|V000016,2661
101541|1|V000016,2682
101542|1|V000016,2696
101543|1|V000016,2703
101544|1|V000016,2675
101545|1|V000016,2682
101546|1|V000016,2654
101547|1|V000016,2647
101548|1|V000016,2696
101549|1|V000016,2654
101550|1|V000016,2689
101551|1|V000016,2710
101552|1|V000016,2668
101553|1|V000016,2682
101554|1|V000016,2682
101555|1|V000016,2703
101556|1|V000016,2696
101557|1|V000016,2689
101558|1|V000016,2647
101559|1|V000016,2647
101560|1|V000016,2682
101561|1|V000016,2689
101562|1|V000016,2654
101563|1|V000016,2696
101564|1|V000016,2696
101565|1|V000016,2703
101566|1|V000016,2661
101567|1|V000016,2668
101568|1|V000016,2689
101569|1|V000016,2696
101570|1|V000016,2696
101571|1|V000016,2682
101572|1|V000016,2689
101573|1|V000016,2661
101574|1|V000016,2647
101575|1|V000016,2689
101576|1|V000016,2668
101577|1|V000016,2675
101578|1|V000016,2689
101579|1|V000016,2703
101580|1|V000016,2661
101581|1|V000016,2668
101582|1|V000016,2654
101583|1|V000016,2668
101584|1|V000016,2689
101585|1|V000016,2675
101586|1|V000016,2647
101587|1|V000016,2696
101588|1|V000016,2675
101589|1|V000016,2654
101590|1|V000016,2682
101591|1|V000016,2703
101592|1|V000016,2710
101593|1|V000016,2654
101594|1|V000017,2738
101595|1|V000017,2780
101596|1|V000017,2773
101597|1|V000017,2745
101598|1|V000017,2752
101599|1|V000017,2759
101600|1|V000017,2717
101601|1|V000017,2717
101602|1|V000017,2759
101603|1|V000017,2731
101604|1|V000017,2759
101605|1|V000017,2780
101606|1|V000017,2766
101607|1|V000017,2738
101608|1|V000017,2738
101609|1|V000017,2745
101610|1|V000017,2738
101611|1|V000017,2752
101612|1|V000017,2773
101613|1|V000017,2745
101614|1|V000017,2738
101615|1|V000017,2773
101616|1|V000017,2724
101617|1|V000017,2780
101618|1|V000017,2745
101619|1|V000017,2731
101620|1|V000017,2731
101621|1|V000017,2731
101622|1|V000017,2731
101623|1|V000017,2759
101624|1|V000017,2759
101625|1|V000017,2773
101626|1|V000017,2724
101627|1|V000017,2731
101628|1|V000017,2717
101629|1|V000017,2724
101630|1|V000017,2731
101631|1|V000017,2773
101632|1|V000017,2717
101633|1|V000017,2731
101634|1|V000017,2759
101635|1|V000017,2724
101636|1|V000017,2745
101637|1|V000017,2724
101638|1|V000017,2773
101639|1|V000017,2745
101640|1|V000017,2745
101641|1|V000017,2724
101642|1|V000017,2752
101643|1|V000017,2724
101644|1|V000017,2731
101645|1|V000017,2752
101646|1|V000017,2780
101647|1|V000017,2759
101648|1|V000017,2773
101649|1|V000017,2759
101650|1|V000017,2724
101651|1|V000017,2766
101652|1|V000017,2752
101653|1|V000017,2745
101654|1|V000017,2738
101655|1|V000017,2724
101656|1|V000017,2759
101657|1|V000017,2724
101658|1|V000017,2731
101659|1|V000017,2780
101660|1|V000017,2766
101661|1|V000017,2766
101662|1|V000017,2745
101663|1|V000017,2780
101664|1|V000017,2759
101665|1|V000017,2780
101666|1|V000017,2745
101667|1|V000017,2738
101668|1|V000017,2780
101669|1|V000017,2752
101670|1|V000017,2717
101671|1|V000017,2724
101672|1|V000017,2717
101673|1|V000017,2738
101674|1|V000017,2773
101675|1|V000017,2724
101676|1|V000017,2717
101677|1|V000017,2752
101678|1|V000017,2752
101679|1|V000017,2752
101680|1|V000017,2731
101681|1|V000017,2717
101682|1|V000017,2724
101683|1|V000017,2731
101684|1|V000017,2773
101685|1|V000017,2752
101686|1|V000017,2759
101687|1|V000017,2731
101688|1|V000017,2731
101689|1|V000017,2766
101690|1|V000017,2731
101691|1|V000017,2724
101692|1|V000017,2745
101693|1|V000017,2724
101694|1|V000017,2759
101695|1|V000017,2766
101696|1|V000017,2724
101697|1|V000017,2780
101698|1|V000017,2717
101699|1|V000017,2780
101700|1|V000017,2724
101701|1|V000017,2724
101702|1|V000017,2759
101703|1|V000017,2780
101704|1|V000017,2745
101705|1|V000017,2738
101706|1|V000017,2759
101707|1|V000017,2759
101708|1|V000018,2794
101709|1|V000018,2829
101710|1|V000018,2787
101711|1|V000018,2801
101712|1|V000018,2843
101713|1|V000018,2822
101714|1|V000018,2843
101715|1|V000018,2850
101716|1|V000018,2787
101717|1|V000018,2822
101718|1|V000018,2843
101719|1|V000018,2836
101720|1|V000018,2808
101721|1|V000018,2829
101722|1|V000018,2787
101723|1|V000018,2843
101724|1|V000018,2829
101725|1|V000018,2843
101726|1|V000018,2836
101727|1|V000018,2843
101728|1|V000018,2815
101729|1|V000018,2794
101730|1|V000018,2850
101731|1|V000018,2843
101732|1|V000018,2815
101733|1|V000018,2843
101734|1|V000018,2822
101735|1|V000018,2787
101736|1|V000018,2815
101737|1|V000018,2808
101738|1|V000018,2787
101739|1|V000018,2850
101740|1|V000018,2808
101741|1|V000018,2787
101742|1|V000018,2801
101743|1|V000018,2808
101744|1|V000018,2850
101745|1|V000018,2843
101746|1|V000018,2787
101747|1|V000018,2787
101748|1|V000018,2829
101749|1|V000018,2801
101750|1|V000018,2843
101751|1|V000018,2815
101752|1|V000018,2787
101753|1|V000018,2836
101754|1|V000018,2815
101755|1|V000018,2808
101756|1|V000018,2794
101757|1|V000018,2829
101758|1|V000018,2801
101759|1|V000018,2850
101760|1|V000018,2836
101761|1|V000018,2843
101762|1|V000018,2787
101763|1|V000018,2808
101764|1|V000018,2822
101765|1|V000018,2815
101766|1|V000018,2843
101767|1|V000018,2829
101768|1|V000018,2801
101769|1|V000018,2829
101770|1|V000018,2801
101771|1|V000018,2836
101772|1|V000018,2850
101773|1|V000018,2822
101774|1|V000018,2801
101775|1|V000018,2829
101776|1|V000018,2822
101777|1|V000018,2829
101778|1|V000018,2822
101779|1|V000018,2822
101780|1|V000018,2850
101781|1|V000018,2829
101782|1|V000018,2843
101783|1|V000018,2850
101784|1|V000018,2822
101785|1|V000018,2836
101786|1|V000018,2836
101787|1|V000018,2850
101788|1|V000018,2815
101789|1|V000018,2843
101790|1|V000018,2794
101791|1|V000018,2822
101792|1|V000018,2836
101793|1|V000018,2836
101794|1|V000018,2850
101795|1|V000018,2801
101796|1|V000018,2808
101797|1|V000018,2843
101798|1|V000018,2815
101799|1|V000018,2815
101800|1|V000018,2815
101801|1|V000018,2794
101802|1|V000018,2829
101803|1|V000018,2808
101804|1|V000018,2836
101805|1|V000018,2822
101806|1|V000018,2794
101807|1|V000018,2808
101808|1|V000018,2822
101809|1|V000018,2822
101810|1|V000018,2843
101811|1|V000018,2829
101812|1|V000018,2829
101813|1|V000018,2850
101814|1|V000018,2794
101815|1|V000018,2787
101816|1|V000018,2794
101817|1|V000018,2801
101818|1|V000018,2836
101819|1|V000018,2829
101820|1|V000018,2815
101821|1|V000018,2787
101822|1|V000018,2787
101823|1|V000018,2843
101824|1|V000018,2829
101825|1|V000018,2836
101826|1|V000018,2850
101827|1|V000018,2836
101828|1|V000018,2801
101829|1|V000018,2836
101830|1|V000018,2787
101831|1|V000018,2787
101832|1|V000018,2836
101833|1|V000018,2850
101834|1|V000018,2843
101835|1|V000018,2815
101836|1|V000018,2843
101837|1|V000018,2787
101838|1|V000018,2850
101839|1|V000018,2801
101840|1|V000019,2892
101841|1|V000019,2892
101842|1|V000019,2864
101843|1|V000019,2906
101844|1|V000019,2892
101845|1|V000019,2885
101846|1|V000019,2920
101847|1|V000019,2885
101848|1|V000019,2913
101849|1|V000019,2885
101850|1|V000019,2906
101851|1|V000019,2857
101852|1|V000019,2857
101853|1|V000019,2913
101854|1|V000019,2878
101855|1|V000019,2857
101856|1|V000019,2899
101857|1|V000019,2885
101858|1|V000019,2920
101859|1|V000019,2899
101860|1|V000019,2920
101861|1|V000019,2899
101862|1|V000019,2913
101863|1|V000019,2899
101864|1|V000019,2913
101865|1|V000019,2920
101866|1|V000019,2892
101867|1|V000019,2857
101868|1|V000019,2906
101869|1|V000019,2864
101870|1|V000019,2892
101871|1|V000019,2892
101872|1|V000019,2857
101873|1|V000019,2871
101874|1|V000019,2885
101875|1|V000019,2906
101876|1|V000019,2871
101877|1|V000019,2878
101878|1|V000019,2864
101879|1|V000019,2913
101880|1|V000019,2864
101881|1|V000019,2878
101882|1|V000019,2906
101883|1|V000019,2906
101884|1|V000019,2906
101885|1|V000019,2906
101886|1|V000019,2857
101887|1|V000019,2857
101888|1|V000019,2906
101889|1|V000019,2913
101890|1|V000019,2913
101891|1|V000019,2892
101892|1|V000019,2885
101893|1|V000019,2899
101894|1|V000019,2913
101895|1|V000019,2920
101896|1|V000019,2864
101897|1|V000019,2864
101898|1|V000019,2892
101899|1|V000019,2864
101900|1|V000019,2899
101901|1|V000019,2857
101902|1|V000019,2920
101903|1|V000019,2906
101904|1|V000019,2878
101905|1|V000019,2878
101906|1|V000019,2878
101907|1|V000019,2871
101908|1|V000019,2913
101909|1|V000019,2906
101910|1|V000019,2913
101911|1|V000019,2864
101912|1|V000019,2920
101913|1|V000019,2864
101914|1|V000019,2885
101915|1|V000019,2864
101916|1|V000019,2913
101917|1|V000019,2913
101918|1|V000019,2920
101919|1|V000019,2857
101920|1|V000019,2871
101921|1|V000019,2878
101922|1|V000019,2857
101923|1|V000019,2920
101924|1|V000019,2885
101925|1|V000019,2878
101926|1|V000019,2857
101927|1|V000019,2899
101928|1|V000019,2857
101929|1|V000019,2899
101930|1|V000019,2892
101931|1|V000019,2878
101932|1|V000019,2913
101933|1|V000019,2857
101934|1|V000019,2857
101935|1|V000019,2885
101936|1|V000020,2934
101937|1|V000020,2962
101938|1|V000020,2962
101939|1|V000020,2983
101940|1|V000020,2934
101941|1|V000020,2976
101942|1|V000020,2948
101943|1|V000020,2941
101944|1|V000020,2934
101945|1|V000020,2990
101946|1|V000020,2955
101947|1|V000020,2969
101948|1|V000020,2969
101949|1|V000020,2962
101950|1|V000020,2955
101951|1|V000020,2962
101952|1|V000020,2927
101953|1|V000020,2983
101954|1|V000020,2955
101955|1|V000020,2941
101956|1|V000020,2934
101957|1|V000020,2990
101958|1|V000020,2955
101959|1|V000020,2934
101960|1|V000020,2941
101961|1|V000020,2962
101962|1|V000020,2927
101963|1|V000020,2983
101964|1|V000020,2955
101965|1|V000020,2941
101966|1|V000020,2927
101967|1|V000020,2962
101968|1|V000020,2955
101969|1|V000020,2983
101970|1|V000020,2934
101971|1|V000020,2948
101972|1|V000020,2934
101973|1|V000020,2962
101974|1|V000020,2976
101975|1|V000020,2962
101976|1|V000020,2927
101977|1|V000020,2983
101978|1|V000020,2969
101979|1|V000020,2934
101980|1|V000020,2990
101981|1|V000020,2983
101982|1|V000020,2983
101983|1|V000020,2955
101984|1|V000020,2948
101985|1|V000020,2976
101986|1|V000020,2962
101987|1|V000020,2990
101988|1|V000020,2941
101989|1|V000020,2990
101990|1|V000020,2962
101991|1|V000020,2941
101992|1|V000020,2941
101993|1|V000020,2983
101994|1|V000020,2927
101995|1|V000020,2983
101996|1|V000020,2962
101997|1|V000020,2934
101998|1|V000020,2990
101999|1|V000020,2962
102000|1|V000020,2969
102001|1|V000020,2990
102002|1|V000020,2927
102003|1|V000020,2969
102004|1|V000020,2955
102005|1|V000020,2962
102006|1|V000020,2983
102007|1|V000020,2962
102008|1|V000020,2969
102009|1|V000020,2934
102010|1|V000020,2976
102011|1|V000020,2990
102012|1|V000020,2941
102013|1|V000020,2927
102014|1|V000020,2927
102015|1|V000020,2976
102016|1|V000020,2934
102017|1|V000020,2941
102018|1|V000020,2934
102019|1|V000020,2941
102020|1|V000020,2934
102021|1|V000020,2969
102022|1|V000020,2948
102023|1|V000020,2927
102024|1|V000020,2948
102025|1|V000020,2976
102026|1|V000002,3053
102027|1|V000002,3053
102028|1|V000002,3060
102029|1|V000002,3060
102030|1|V000002,3067
102031|1|V000002,3067
102032|1|V000002,3074
102033|1|V000002,3074
102034|1|V000002,3081
102035|1|V000002,3081
102036|1|V000002,3088
102037|1|V000002,3088
102038|1|V000003,3095
102039|1|V000003,3095
102040|1|V000003,3102
102041|1|V000003,3102
102042|1|V000003,3109
102043|1|V000003,3109
102044|1|V000003,3116
102045|1|V000003,3116
102046|1|V000003,3123
102047|1|V000003,3123
102048|1|V000009,2157
102049|1|V000009,2157
102050|1|V000011,2304
102051|1|V000011,2304
102052|1|V000001,1597
102053|1|V000001,1597
102054|1|V000006,1961
102055|1|V000006,1961
