from_id,to_id
102147|1|V000003,RPG901
102148|1|V000003,RPG901
102149|1|V000003,RPG901
102150|1|V000003,RPG901
102151|1|V000003,RPG901
102152|1|V000003,RPG901
102153|1|V000003,RPG901
102154|1|V000003,RPG901
102155|1|V000003,RPG901
102156|1|V000003,RPG901
102157|1|V000003,RPG901
102158|1|V000003,RPG901
102159|1|V000003,RPG901
102160|1|V000003,RPG901
102161|1|V000003,RPG901
102162|1|V000003,RPG901
102163|1|V000003,RPG901
102164|1|V000003,RPG901
102165|1|V000002,RPG900
102166|1|V000002,RPG900
102167|1|V000002,RPG900
102168|1|V000002,RPG900
102169|1|V000002,RPG900
102170|1|V000002,RPG900
102171|1|V000002,RPG900
102172|1|V000002,RPG900
102173|1|V000002,RPG900
102174|1|V000002,RPG900
102175|1|V000002,RPG900
102176|1|V000002,RPG900
102177|1|V000003,RPG901
102178|1|V000003,RPG901
102179|1|V000003,RPG901
102180|1|V000003,RPG901
102181|1|V000003,RPG901
102182|1|V000003,RPG901
102183|1|V000003,RPG901
102184|1|V000003,RPG901
102185|1|V000003,RPG901
102186|1|V000003,RPG901
102187|1|V000009,RPG024
102188|1|V000009,RPG024
